Date,Open,High,Low,Close,Adj Close,Volume
2021-01-07,124.0999984741211,125.69000244140625,117.3499984741211,121.66000366210938,120.67975616455078,8696600
2021-01-08,122.06999969482422,122.19999694824219,119.5199966430664,121.77999877929688,120.79878234863281,2934500
2021-01-11,120.41999816894531,121.41000366210938,119.38999938964844,121.05999755859375,120.08457946777344,3311000
2021-01-12,122.0,122.31999969482422,120.72000122070312,121.62000274658203,120.64006805419922,2671300
2021-01-13,121.5999984741211,123.88999938964844,121.16000366210938,122.4000015258789,121.41378784179688,3678300
2021-01-14,122.6500015258789,124.5,122.08999633789062,123.77999877929688,122.78266143798828,3404700
2021-01-15,122.4800033569336,122.86000061035156,121.70999908447266,122.1500015258789,121.1657943725586,3948200
2021-01-19,125.48999786376953,128.05999755859375,124.23999786376953,126.75,125.72872924804688,5818500
2021-01-20,127.19000244140625,129.5399932861328,127.06999969482422,128.94000244140625,127.90109252929688,4090200
2021-01-21,128.2899932861328,128.88999938964844,126.0999984741211,127.43000030517578,126.40325164794922,3654900
2021-01-22,125.73999786376953,127.05999755859375,124.87999725341797,126.13999938964844,125.12364959716797,2954800
2021-01-25,124.23999786376953,125.0,120.31999969482422,121.1500015258789,120.17385864257812,6156700
2021-01-26,118.75,120.29000091552734,115.72000122070312,116.1500015258789,115.21414947509766,8932500
2021-01-27,114.86000061035156,116.80000305175781,112.0999984741211,114.08999633789062,113.17073822021484,5816900
2021-01-28,117.43000030517578,120.37999725341797,116.5999984741211,118.97000122070312,118.01142120361328,5788500
2021-01-29,117.73999786376953,118.38999938964844,115.80999755859375,116.26000213623047,115.3232650756836,5059300
2021-02-01,117.69999694824219,119.29000091552734,117.0,117.02999877929688,116.08705139160156,3359800
2021-02-02,118.29000091552734,122.41999816894531,118.27999877929688,120.69999694824219,119.72747802734375,4036700
2021-02-03,120.08000183105469,120.9800033569336,119.55999755859375,120.44000244140625,119.46957397460938,2782500
2021-02-04,120.98999786376953,125.41000366210938,120.80000305175781,124.9000015258789,123.89363861083984,3915900
2021-02-05,126.62000274658203,127.33999633789062,125.62999725341797,126.27999877929688,125.26251983642578,3184200
2021-02-08,126.87000274658203,128.39999389648438,126.75,127.98999786376953,126.958740234375,3360900
2021-02-09,127.6500015258789,127.66000366210938,126.19999694824219,126.68000030517578,125.6593017578125,2175000
2021-02-10,127.62999725341797,128.6999969482422,126.83999633789062,128.22999572753906,127.19680786132812,2929100
2021-02-11,127.44999694824219,129.1199951171875,126.9800033569336,128.30999755859375,127.27616119384766,3733000
2021-02-12,128.19000244140625,130.4600067138672,128.0,129.6199951171875,128.5756072998047,2873300
2021-02-16,128.91000366210938,130.91000366210938,128.25,130.67999267578125,129.62705993652344,2730600
2021-02-17,130.0800018310547,131.16000366210938,128.44000244140625,128.55999755859375,127.5241470336914,3088800
2021-02-18,127.48999786376953,128.8300018310547,126.08000183105469,128.49000549316406,127.45471954345703,2269700
2021-02-19,129.49000549316406,133.36000061035156,129.49000549316406,131.7100067138672,130.64877319335938,3419500
2021-02-22,131.50999450683594,136.47000122070312,131.3699951171875,135.9499969482422,134.85459899902344,3923100
2021-02-23,136.47000122070312,138.30999755859375,134.27999877929688,136.94000244140625,135.8366241455078,4814400
2021-02-24,137.1999969482422,140.9499969482422,136.80999755859375,139.88999938964844,138.7628631591797,4099500
2021-02-25,140.6199951171875,140.63999938964844,136.3699951171875,137.0800018310547,135.97549438476562,3607500
2021-02-26,137.10000610351562,138.25,133.7899932861328,135.25999450683594,134.170166015625,3654800
2021-03-01,138.17999267578125,139.77000427246094,138.1199951171875,138.7100067138672,137.59237670898438,2972100
2021-03-02,138.24000549316406,140.19000244140625,138.0800018310547,139.25,138.12802124023438,2929100
2021-03-03,140.0,144.25,140.0,142.58999633789062,141.4411163330078,4393700
2021-03-04,142.14999389648438,144.11000061035156,139.9499969482422,142.67999267578125,141.53036499023438,4461700
2021-03-05,144.66000366210938,147.9600067138672,142.0800018310547,147.3300018310547,146.14292907714844,5048300
2021-03-08,147.27999877929688,151.4600067138672,146.72000122070312,150.27000427246094,149.05923461914062,4283400
2021-03-09,148.5800018310547,149.0800018310547,144.11000061035156,145.10000610351562,143.93089294433594,5806100
2021-03-10,145.6999969482422,148.2899932861328,145.44000244140625,146.75,145.56759643554688,3049800
2021-03-11,146.0,147.82000732421875,145.1300048828125,147.75,146.5595245361328,3147700
2021-03-12,149.10000610351562,150.63999938964844,148.02000427246094,148.5399932861328,147.34315490722656,2420100
2021-03-15,148.0399932861328,148.9199981689453,146.02999877929688,146.99000549316406,145.8056640625,2586300
2021-03-16,147.25,147.25999450683594,142.82000732421875,143.3000030517578,142.1453857421875,4031000
2021-03-17,144.75999450683594,144.82000732421875,141.89999389648438,144.67999267578125,143.51425170898438,3278500
2021-03-18,145.49000549316406,145.5,142.07000732421875,142.5800018310547,141.4311981201172,3173600
2021-03-19,141.89999389648438,141.94000244140625,139.74000549316406,140.7100067138672,139.57626342773438,5098300
2021-03-22,139.49000549316406,140.99000549316406,138.80999755859375,139.9499969482422,138.82237243652344,2274100
2021-03-23,138.94000244140625,139.5,135.1300048828125,136.0800018310547,134.9835662841797,4905400
2021-03-24,137.97000122070312,140.0399932861328,137.61000061035156,138.4199981689453,137.30470275878906,2638900
2021-03-25,137.9499969482422,142.52999877929688,136.75999450683594,142.27999877929688,141.1335906982422,2766400
2021-03-26,143.74000549316406,143.97999572753906,141.0500030517578,143.72999572753906,142.57191467285156,2687500
2021-03-29,141.97999572753906,143.07000732421875,140.30999755859375,142.3699951171875,141.22288513183594,2220600
2021-03-30,142.89999389648438,144.47999572753906,142.61000061035156,143.49000549316406,142.3338623046875,2034500
2021-03-31,142.97999572753906,143.25999450683594,141.35000610351562,141.44000244140625,140.7220916748047,2957300
2021-04-01,142.33999633789062,144.6300048828125,142.2100067138672,144.57000732421875,143.83619689941406,2629200
2021-04-05,146.91000366210938,147.47999572753906,145.61000061035156,146.05999755859375,145.31863403320312,2960100
2021-04-06,145.97999572753906,146.52999877929688,144.3800048828125,146.14999389648438,145.4081573486328,2851200
2021-04-07,147.4199981689453,148.36000061035156,145.72000122070312,147.1300048828125,146.38320922851562,2399500
2021-04-08,146.8000030517578,147.16000366210938,144.67999267578125,147.0399932861328,146.2936553955078,2295600
2021-04-09,148.2100067138672,148.44000244140625,146.69000244140625,147.77999877929688,147.02989196777344,1783400
2021-04-12,147.25999450683594,147.77000427246094,146.41000366210938,147.57000732421875,146.82098388671875,1869000
2021-04-13,146.5500030517578,146.60000610351562,143.83999633789062,145.99000549316406,145.2489776611328,2132100
2021-04-14,145.80999755859375,148.75,145.6999969482422,147.4199981689453,146.67172241210938,2141800
2021-04-15,147.50999450683594,148.58999633789062,145.5,148.52999877929688,147.77609252929688,2901200
2021-04-16,149.7100067138672,150.4499969482422,148.69000244140625,149.99000549316406,149.2286834716797,3480000
2021-04-19,149.19000244140625,149.50999450683594,147.8000030517578,148.5399932861328,147.78604125976562,2259100
2021-04-20,147.2100067138672,147.5,144.50999450683594,145.10000610351562,144.36351013183594,2526700
2021-04-21,144.0,147.3800048828125,143.02000427246094,147.17999267578125,146.4329376220703,2161700
2021-04-22,147.57000732421875,148.9199981689453,145.8699951171875,147.16000366210938,146.4130401611328,3247300
2021-04-23,141.5399932861328,144.97999572753906,140.67999267578125,144.3300018310547,143.597412109375,6395300
2021-04-26,146.8000030517578,151.1199951171875,145.55999755859375,150.33999633789062,149.57688903808594,4821100
2021-04-27,150.6999969482422,150.8800048828125,148.85000610351562,150.36000061035156,149.5968017578125,2692100
2021-04-28,150.67999267578125,153.4600067138672,149.44000244140625,152.5399932861328,151.76573181152344,2584500
2021-04-29,153.85000610351562,155.0800018310547,152.08999633789062,154.6300048828125,153.8451385498047,2636000
