,Date,Open,High,Low,Adj Close,Volume,ref_Close,Perc_ref,Perc_Change,Ticker,Net_Close,Net_High,Net_Low,PC 1,PC 2,PC 3,Class
868,2020-04-17,262.309998,264.0,259.5,257.435852,6738800,-32.63302599999997,-0.112500955721282,-0.0189334389990093,VOO,-4.874145999999996,1.690001999999993,-2.8099980000000078,1.3965643905341238,-0.1013929380967022,-0.4507478651991179,4
869,2020-04-20,259.649994,263.100006,258.579987,252.797119,6498700,-37.271758999999975,-0.12849278853004,-0.0271082005487569,VOO,-6.852874999999983,3.450012000000015,-1.0700069999999755,1.196944226331387,0.3555807566354728,-0.8561559983910163,4
870,2020-04-21,254.25,255.490005,250.0,245.072388,6526100,-44.99649,-0.1551234669167093,-0.0374485762141429,VOO,-9.17761200000001,1.2400049999999965,-4.25,2.993296758753586,-0.4622149513474897,-0.418488804069951,1
871,2020-04-22,255.830002,258.230011,254.479996,250.46312,5626800,-39.60575799999998,-0.1365391498497815,-0.0214278333672438,VOO,-5.366882000000004,2.400008999999983,-1.3500060000000076,0.9695251937183846,0.0013522249689879597,-0.5712543300754476,4
872,2020-04-23,257.75,260.899994,256.200012,250.414307,7665400,-39.654570999999976,-0.1367074305710245,-0.0292942247904389,VOO,-7.335692999999992,3.1499939999999924,-1.5499879999999848,1.5079432773110637,0.28373015449289035,-0.747751867453265,4
873,2020-04-24,258.0,260.700012,255.940002,254.047165,4768200,-36.02171299999998,-0.1241833086278217,-0.0155594533007286,VOO,-3.952834999999993,2.700012000000015,-2.0599980000000078,0.840090220174855,0.24221501938564693,-0.8240260717016872,4
874,2020-04-27,262.01001,264.910004,261.570007,257.719055,3892200,-32.34982299999996,-0.1115246255408343,-0.0166497389958223,VOO,-4.290954999999997,2.8999939999999924,-0.440003000000047,0.346783145982303,0.13820962784686874,-0.7324516334173942,4
875,2020-04-28,267.480011,267.790009,262.299988,256.527618,5849500,-33.541259999999966,-0.1156320534324953,-0.0426947908587369,VOO,-10.952392999999972,0.3099980000000073,-5.180023000000006,3.8019884777838757,-0.9185481934123949,-0.2049233791776122,1
876,2020-04-29,267.980011,271.0,266.910004,263.13913,6773100,-26.92974799999996,-0.0928391497415312,-0.0183966595922087,VOO,-4.840880999999968,3.0199890000000096,-1.0700069999999755,0.717699872256204,0.31778762669442967,-0.7152156425080405,4
877,2020-04-30,268.079987,268.579987,265.230011,260.844147,7386600,-29.224730999999963,-0.1007510050768009,-0.0277400895639034,VOO,-7.235839999999996,0.5,-2.8499760000000265,2.066814133301746,-0.7239967952366712,0.033524682241906356,4
878,2020-05-01,262.140015,262.850006,258.73999,253.734665,4790700,-36.33421299999998,-0.1252606389576201,-0.0331265339720136,VOO,-8.405349999999999,0.7099910000000023,-3.400025000000028,2.519994442589696,-0.7710468471907186,-0.21197634085089673,4
879,2020-05-04,257.920013,260.899994,256.529999,254.535461,4128900,-35.533416999999986,-0.1224999291375201,-0.0132969763297538,VOO,-3.384551999999985,2.9799810000000093,-1.390014000000008,0.44681136574418107,0.3168461466550665,-0.8790938947185696,4
880,2020-05-05,263.450012,265.809998,262.600006,256.879242,4437200,-33.18963600000001,-0.1144198447928633,-0.0255792174908396,VOO,-6.570770000000039,2.359985999999992,-0.8500060000000076,1.0907217753004304,-0.181451491232355,-0.5335488838975125,4
881,2020-05-06,264.709991,265.109985,261.140015,255.150696,3021400,-34.91818199999997,-0.1203789328960688,-0.0374652907080449,VOO,-9.559294999999992,0.3999939999999924,-3.569975999999997,2.870312350426689,-1.032403561540586,-0.18618407257790498,1
882,2020-05-07,264.450012,266.299988,263.899994,258.168304,3410200,-31.90057400000001,-0.1099758589061733,-0.0243318327721595,VOO,-6.281708000000037,1.8499759999999696,-0.5500180000000228,0.9330110720765974,-0.4408766604719539,-0.3633066764056441,4
883,2020-05-08,267.529999,269.140015,266.380005,262.484802,3201100,-27.584075999999985,-0.0950949174216476,-0.019220910931064,VOO,-5.045196999999973,1.61001600000003,-1.1499939999999924,0.8422898936525135,-0.42048017456721315,-0.37623787084010285,4
884,2020-05-11,266.779999,270.200012,266.429993,262.523865,3469300,-27.545012999999983,-0.0949602494066943,-0.0162123698734969,VOO,-4.256133999999975,3.42001300000004,-0.3500059999999507,0.27717260002700916,0.3338785759437961,-0.9284014537129154,4
885,2020-05-12,269.980011,270.399994,263.329987,257.240601,5159900,-32.82827699999996,-0.1131740751587971,-0.0495233254411497,VOO,-12.739409999999964,0.419983000000002,-6.6500239999999735,4.747495019402014,-0.8976990128975714,-0.43280888641692106,1
886,2020-05-13,262.869995,263.899994,256.359985,252.679916,5617500,-37.38896199999999,-0.1288968408392988,-0.0403280132481919,VOO,-10.190079000000026,1.0299989999999752,-6.510010000000023,4.0334856506135335,-0.4695923813256864,-0.6481781036224794,1
887,2020-05-14,256.329987,262.0,253.970001,255.726852,7737600,-34.342025999999976,-0.1183926598288837,-0.0023585125898316,VOO,-0.6031350000000089,5.670012999999983,-2.359986000000021,-0.023896915363546482,1.8446047305399669,-1.8404137849430864,3
888,2020-05-15,259.540009,263.109985,258.559998,256.879242,3385900,-33.18963600000001,-0.1144198447928633,-0.0103580459802198,VOO,-2.660767000000021,3.569975999999997,-0.9800109999999904,0.0880709789985284,0.548132677904249,-1.0845331612872529,3
889,2020-05-18,269.320007,272.700012,269.059998,264.730896,6759200,-25.33798200000001,-0.0873516048143572,-0.0173350034670679,VOO,-4.589111000000003,3.38000500000004,-0.2600089999999682,0.35560888766398185,0.41878377254317567,-0.7494253729779583,4
890,2020-05-19,270.609985,272.25,268.339996,262.230865,4921100,-27.83801299999999,-0.0959703543239133,-0.0319532180164985,VOO,-8.37912,1.640015000000005,-2.2699890000000096,2.0753569885395913,-0.46650655275547037,-0.40277046208187706,4
891,2020-05-20,271.920013,273.790009,271.690002,266.508331,4896200,-23.560546999999985,-0.0812239739831723,-0.0203058642845952,VOO,-5.411681999999985,1.8699960000000144,-0.2300109999999904,0.6144742385371733,-0.3426480953105789,-0.27530311681794717,4
892,2020-05-21,272.799988,273.589996,269.950012,264.594208,3581300,-25.474670000000003,-0.0878228308243396,-0.0310126969975095,VOO,-8.205780000000004,0.7900080000000003,-2.8499759999999696,2.2665130082224447,-0.817008191324084,-0.23072092173274922,4
893,2020-05-22,270.76001,271.720001,269.5,265.18988,2296400,-24.878997999999967,-0.085769277185262,-0.0210043083092009,VOO,-5.570130000000006,0.9599910000000024,-1.2600100000000225,1.0382836233995523,-0.7535450622465133,-0.189642965345772,4
894,2020-05-26,277.529999,277.73999,274.549988,268.598175,4911800,-21.47070299999996,-0.0740193265407809,-0.0332534798495929,VOO,-8.93182399999995,0.2099910000000022,-2.9800109999999904,2.5326586536888223,-1.043554385678161,0.03215835572173933,4
895,2020-05-27,277.779999,279.049988,272.859985,272.514191,5152400,-17.554687,-0.0605190295526981,-0.0193230597668214,VOO,-5.265807999999993,1.2699890000000096,-4.920013999999981,2.235250961905291,-0.1951466674822015,-0.6252369082493499,4
896,2020-05-28,280.029999,282.040009,277.809998,271.977112,4630600,-18.091766000000007,-0.0623705863405311,-0.029608693690372,VOO,-8.052886999999998,2.0100100000000225,-2.220000999999968,1.9553660504865207,-0.30609263541138443,-0.5474044489457571,4
897,2020-05-29,278.029999,280.350006,275.359985,273.197845,7049300,-16.87103300000001,-0.0581621617469765,-0.0176873796350772,VOO,-4.832154000000003,2.3200070000000323,-2.670013999999981,1.3076290306291234,0.16581461659442265,-0.6470385662841729,4
898,2020-06-01,279.070007,281.48999,278.570007,274.389282,3888200,-15.679596000000004,-0.0540547338553155,-0.017058702023208,VOO,-4.680724999999995,2.419983000000002,-0.5,0.4895893120279096,-0.08323369578020089,-0.5619209704575484,4
899,2020-06-02,281.790009,283.279999,280.459991,276.645172,4343900,-13.42370599999998,-0.0462776499587107,-0.0185972412343418,VOO,-5.144836999999995,1.4899899999999775,-1.3300179999999957,0.9441492878612452,-0.4172603835279833,-0.3019793816059699,4
900,2020-06-03,285.200012,287.929993,284.929993,280.297607,5568100,-9.771270999999956,-0.0336860371487352,-0.0174899994775909,VOO,-4.902404999999988,2.7299810000000093,-0.2700189999999907,0.4619076024713174,0.08006785664037185,-0.5663167369369915,4
901,2020-06-04,286.0,287.75,284.200012,279.584717,3818600,-10.484160999999972,-0.0361436948089273,-0.0229457570815646,VOO,-6.415282999999988,1.75,-1.7999879999999848,1.4075570628695093,-0.3742389471007412,-0.4604820398940415,4
902,2020-06-05,291.630005,295.380005,291.609985,286.733215,6015500,-3.335663000000011,-0.0114995549436365,-0.0170778610353879,VOO,-4.89679000000001,3.75,-0.0200199999999881,0.3250180851435946,0.5045468207268368,-0.8829445460544911,4
903,2020-06-08,294.429993,297.320007,293.880005,290.209839,5559700,0.1409610000000043,0.0004859569939799,-0.0145417330251164,VOO,-4.220154000000036,2.890013999999951,-0.5499880000000417,0.37998891285510583,0.2137301673313455,-0.6677001137728187,4
904,2020-06-09,294.48999,296.390015,293.630005,288.149261,4686400,-1.91961699999996,-0.0066177971702292,-0.0220050156574927,VOO,-6.340728999999953,1.900025000000028,-0.8599849999999947,1.062007659573566,-0.34810049540519505,-0.3607695575093081,4
905,2020-06-10,295.529999,296.390015,292.589996,286.352356,5602600,-3.7165219999999977,-0.0128125499902819,-0.0320501745758291,VOO,-9.17764299999999,0.8600160000000301,-2.94000299999999,2.5521297930473343,-0.7635630130747698,-0.16259859445418,4
906,2020-06-11,286.359985,286.920013,275.799988,269.848236,7748200,-20.220642,-0.069709794926707,-0.0611890195939617,VOO,-16.51174900000001,0.5600279999999884,-10.55999700000001,7.057487291030868,-0.6665155759009922,-0.7964139081016822,1
907,2020-06-12,283.350006,284.149994,274.5,273.100159,6232200,-16.968718999999965,-0.0584989300368858,-0.0375314574606307,VOO,-10.249846999999988,0.7999879999999848,-8.850006000000008,4.875344045198214,-0.3563090822352721,-0.8239476551271996,1
908,2020-06-15,273.910004,283.350006,272.769989,275.590485,4431400,-14.478392999999985,-0.0499136380980519,0.0060977468071874,VOO,1.680480999999986,9.440001999999993,-1.140015000000005,-1.2349888591571048,3.340166537872762,-3.2289035798552623,3
909,2020-06-16,290.049988,290.200012,282.829987,280.98114,5295000,-9.087738000000002,-0.0313295864853174,-0.0322756466857526,VOO,-9.068848000000004,0.1500240000000303,-7.220000999999968,4.041616562396587,-0.719961419341797,-0.4476343873606702,1
910,2020-06-17,288.730011,289.019989,285.880005,279.692078,2662800,-10.376800000000005,-0.0357735723720074,-0.0323138683963727,VOO,-9.03793300000001,0.2899780000000191,-2.850006000000008,2.4934769573837565,-1.1168029921377607,-0.08125583393536237,4
911,2020-06-18,284.970001,287.119995,284.549988,279.946014,2756300,-10.122863999999993,-0.0348981389171988,-0.0179462708834998,VOO,-5.023987000000034,2.1499939999999924,-0.4200130000000399,0.5532024147315122,-0.2699014904041387,-0.501618049783524,4
912,2020-06-19,290.040009,290.269989,283.670013,278.295624,3479500,-11.773254000000009,-0.0405877875667861,-0.0422011127275218,VOO,-11.744385000000024,0.2299800000000118,-6.369996000000015,4.398920210371136,-1.0016223020775192,-0.41921844279325926,1
913,2020-06-22,284.350006,287.190002,283.26001,280.141357,2518000,-9.927520999999956,-0.0342247023136344,-0.0150233048239285,VOO,-4.20864899999998,2.839995999999985,-1.089995999999985,0.5442906939382289,0.11641891333936007,-0.8540130642500349,4
914,2020-06-23,289.51001,290.429993,287.76001,281.410858,2503600,-8.658019999999965,-0.0298481521344043,-0.0287805241686872,VOO,-8.099152000000004,0.919983000000002,-1.75,1.844193680277937,-0.8873156994149253,-0.19275640283823575,4
915,2020-06-24,286.079987,286.700012,278.970001,274.213501,4532300,-15.855376999999976,-0.0546607313039628,-0.0432746234475158,VOO,-11.866486000000007,0.6200249999999983,-7.109985999999992,4.673618381928782,-0.7449254475461901,-0.6012820331445148,1
916,2020-06-25,280.26001,284.100006,278.220001,277.113953,3897400,-12.954925000000005,-0.0446615475928445,-0.0113529360970143,VOO,-3.1460570000000416,3.839995999999985,-2.0400089999999977,0.5666162344585473,0.7353196510873096,-1.2824038329512826,4
917,2020-06-26,282.720001,282.920013,276.519989,270.61969,4479000,-19.449187999999992,-0.0670502403915252,-0.0447133429204653,VOO,-12.100311000000032,0.2000119999999583,-6.200012000000015,4.437973461865969,-1.0113997019432712,-0.33756420789850977,1
918,2020-06-29,276.890015,279.720001,274.720001,274.568909,3464600,-15.499968999999965,-0.0534354774868332,-0.0084536374072855,VOO,-2.321105999999986,2.8299860000000194,-2.170013999999981,0.45378082356191307,0.3600496996970546,-0.9649038717448567,4
919,2020-06-30,279.290009,284.950012,279.149994,278.230438,5215700,-11.838439999999991,-0.0408125135023964,-0.0038082497645351,VOO,-1.0595710000000054,5.660003000000017,-0.1400150000000053,-0.6968508885176756,1.5312863554439802,-1.6725683838940688,3
920,2020-07-01,284.369995,286.51001,283.950012,280.134888,3712600,-9.933989999999994,-0.0342470039133257,-0.015118099106599,VOO,-4.235107000000028,2.1400150000000053,-0.419983000000002,0.36343319768764754,-0.18469609328840214,-0.4650364915067466,4
921,2020-07-02,288.76001,290.049988,286.179993,281.548462,3661100,-8.520416000000012,-0.0293737682537594,-0.0256138781535949,VOO,-7.21154800000005,1.2899779999999623,-2.580016999999998,1.899314777427607,-0.5617673614087322,-0.38717276975117176,4
922,2020-07-06,290.670013,291.579987,289.899994,285.91687,3573800,-4.152007999999967,-0.0143138692734901,-0.0166242131847622,VOO,-4.753142999999966,0.9099740000000338,-0.7700189999999907,0.6761727483701783,-0.7100683829372672,-0.06429290227259075,4
923,2020-07-07,289.670013,291.679993,287.890015,282.952209,3420300,-7.116669000000002,-0.024534410754676,-0.0237418326711137,VOO,-6.717804000000001,2.0099800000000414,-1.7799979999999778,1.460063648222363,-0.30266718835438006,-0.5657821925710103,4
924,2020-07-08,289.0,290.549988,287.290009,285.052979,2434200,-5.01589899999999,-0.0172920963964979,-0.0138466225255621,VOO,-3.947021000000007,1.5499879999999848,-1.7099910000000025,0.7590005161053681,-0.35923044688138966,-0.47256059307437775,4
925,2020-07-09,291.019989,291.299988,285.410004,283.600098,3164600,-6.468779999999981,-0.022300841250539,-0.0261632173342902,VOO,-7.419891000000007,0.2799989999999752,-5.609984999999995,3.0490551665154846,-0.7727223766394153,-0.4150390672009531,1
926,2020-07-10,288.720001,292.01001,287.339996,286.446899,2712400,-3.6219790000000094,-0.0124866170578975,-0.0079355091918801,VOO,-2.2731020000000512,3.2900089999999977,-1.3800050000000397,0.1390188586135057,0.4618892909586349,-1.0683918788978204,4
927,2020-07-13,294.100006,296.450012,288.609985,283.855377,3657900,-6.213501000000008,-0.0214207778609051,-0.0360910161656019,VOO,-10.244629000000032,2.350006000000008,-5.490021000000013,3.611802081560855,-0.08132253462120509,-1.0866809449298998,1
928,2020-07-14,287.790009,293.320007,286.630005,287.654327,4053100,-2.4145509999999604,-0.0083240608804642,-0.0004716841961496,VOO,-0.1356819999999743,5.529997999999978,-1.160004000000015,-0.5765378028508564,1.5733508654190693,-1.8158004799280185,3
929,2020-07-15,296.190002,296.75,293.350006,290.206665,6601400,0.137787000000003,0.0004750147652862,-0.0206175037365182,VOO,-5.983337000000006,0.5599980000000073,-2.839995999999985,1.7411992940019847,-0.6492506845281782,-0.03892330030232935,4
930,2020-07-16,293.799988,295.109985,293.149994,289.362427,3082900,-0.7064509999999586,-0.0024354594842124,-0.0153356503330681,VOO,-4.43756099999996,1.3099970000000098,-0.6499939999999924,0.5315692663361624,-0.5514031719646724,-0.22009193081563477,4
931,2020-07-17,295.720001,296.350006,293.75,290.128143,2246000,0.0592650000000389,0.0002043135423857,-0.0192737524260099,VOO,-5.591858000000002,0.6300049999999828,-1.9700010000000248,1.3061786665593453,-0.8376185836664521,-0.15991312997304882,4
932,2020-07-20,295.329987,298.679993,294.600006,292.542999,2539900,2.474121000000025,0.0085294258972519,-0.0095267636194568,VOO,-2.786988000000008,3.350006000000008,-0.7299810000000093,0.03804030332010633,0.3941458894095672,-1.0112678843810168,0
933,2020-07-21,299.859985,300.350006,297.660004,293.151642,3305500,3.0827639999999974,0.0106276965017943,-0.0228835252439077,VOO,-6.7083430000000135,0.4900210000000129,-2.19998099999998,1.6800977322617041,-0.9082922627642261,-0.07500905347197291,4
934,2020-07-22,298.220001,300.559998,298.109985,294.820404,4121100,4.751526000000013,0.0163806818324026,-0.0115310777472512,VOO,-3.3995970000000284,2.3399969999999826,-0.11001600000003,0.03985022260370063,-0.05542748094747644,-0.4914994620976647,0
935,2020-07-23,299.929993,300.619995,295.380005,291.296295,3487100,1.2274170000000026,0.0042314673965126,-0.0296388870994738,VOO,-8.633698000000038,0.6900019999999927,-4.549988000000042,2.966877512385234,-0.7531782366376303,-0.40205511500492286,1
936,2020-07-24,294.859985,295.809998,293.299988,289.41153,2851000,-0.6573479999999563,-0.0022661790004233,-0.0188259776657825,VOO,-5.448454999999967,0.9500130000000128,-1.5599970000000098,1.1163708783100859,-0.7035456502194797,-0.19933758893436807,4
937,2020-07-27,295.480011,297.119995,294.73999,291.522064,2253300,1.4531860000000163,0.0050097963284431,-0.0135768351310794,VOO,-3.95794699999999,1.6399840000000268,-0.7400210000000129,0.4197841785903622,-0.40781758006429597,-0.3939547835353325,4
938,2020-07-28,296.179993,297.329987,294.790009,289.71582,3135600,-0.3530579999999759,-0.0012171522930494,-0.0223121160591092,VOO,-6.464173000000017,1.1499939999999924,-1.3899840000000268,1.3034113604537099,-0.6885518730425502,-0.2242699916766432,4
939,2020-07-29,296.0,299.26001,295.899994,293.220306,2370800,3.15142800000001,0.0108644126930432,-0.009479882338026,VOO,-2.7796940000000063,3.2600100000000225,-0.1000060000000075,-0.1786594228694114,0.29940302963156873,-0.9092560523380445,0
940,2020-07-30,295.73999,298.059998,293.670013,292.150299,2951700,2.0814210000000344,0.0071756095116141,-0.0122871378611868,VOO,-3.5896909999999598,2.32000800000003,-2.0699769999999944,0.7587488224907344,0.03567090905653103,-0.7754463511012173,4
941,2020-07-31,299.450012,300.100006,295.23999,294.594666,4460300,4.525788000000034,0.0156024597716409,-0.0164814457299101,VOO,-4.855345999999997,0.6499939999999924,-4.210022000000038,1.913241238519243,-0.5124650999333746,-0.35144055569108335,4
942,2020-08-03,301.649994,302.820007,301.130005,296.449951,3767700,6.381073000000015,0.0219984751345851,-0.017541048606886,VOO,-5.200042999999994,1.170012999999983,-0.5199890000000096,0.6894715352497877,-0.6429486714339377,-0.11262818746548313,4
943,2020-08-04,301.220001,303.26001,301.220001,297.696686,2129200,7.627808000000016,0.0262965405064931,-0.0118352509977219,VOO,-3.523315000000025,2.0400089999999977,0.0,0.03333404969648179,-0.2768965888632495,-0.45857069409637174,0
944,2020-08-05,304.609985,305.399994,304.309998,299.551971,2615100,9.483092999999997,0.0326925558694373,-0.0168852636259235,VOO,-5.058014000000014,0.7900089999999977,-0.2999869999999873,0.5886691929959397,-0.856119746101063,-0.002810837989448609,4
945,2020-08-06,304.579987,307.290009,304.25,301.564423,4088200,11.495544999999993,0.0396303977154005,-0.0099997339540282,VOO,-3.0155640000000403,2.710021999999981,-0.3299870000000169,0.0008181738620833133,0.14079233661447188,-0.6583712454655506,0
946,2020-08-07,306.230011,307.600006,305.320007,301.721497,3319600,11.652619000000016,0.0401719035849134,-0.0149426343327469,VOO,-4.508513999999991,1.3699950000000172,-0.9100040000000148,0.6380650965563125,-0.5005453796337322,-0.2619709350879761,4
947,2020-08-10,307.880005,308.5,305.920013,302.683472,2118200,12.614594000000013,0.0434882710857385,-0.0171682086427236,VOO,-5.196532999999988,0.6199950000000172,-1.959992,1.203396090989693,-0.821920146953568,-0.16606638226930967,4
948,2020-08-11,309.519989,310.119995,305.070007,300.239197,3571200,10.170319000000006,0.0350617379917607,-0.0309113270110431,VOO,-9.28079200000002,0.6000060000000076,-4.449982000000034,3.0993193145803652,-0.8377243028656138,-0.3450329214159307,1
949,2020-08-12,308.25,310.809998,308.200012,304.352295,2947400,14.283417000000044,0.0492414667112272,-0.0128065569540061,VOO,-3.8977049999999736,2.5599980000000078,-0.0499879999999848,0.12373366959516757,-0.04733703223848032,-0.6100580598207932,0
950,2020-08-13,309.299988,310.779999,308.559998,303.832031,4074200,13.763152999999988,0.0474478789137798,-0.0179966443366861,VOO,-5.467957000000013,1.4800109999999904,-0.7399899999999775,0.8190996685182782,-0.5008459275848317,-0.2339213503846952,4
951,2020-08-14,309.149994,310.019989,308.339996,303.832031,2097600,13.763152999999988,0.0474478789137798,-0.0175029702513492,VOO,-5.31796300000002,0.8699950000000172,-0.8099980000000073,0.8224551125181281,-0.8189745507171449,-0.11429096194703088,4
952,2020-08-17,310.440002,310.869995,310.089996,304.81369,2183400,14.744812000000024,0.0508321061592827,-0.0184581998269171,VOO,-5.626311999999984,0.4299930000000245,-0.3500060000000076,0.7633799149974942,-1.0568057842883725,0.10866695485138601,4
953,2020-08-18,310.929993,311.549988,309.279999,305.451782,2415800,15.382903999999996,0.0530319009266481,-0.0179347816016344,VOO,-5.478211000000044,0.6199949999999603,-1.6499940000000493,1.16866212130056,-0.8534976230577984,-0.11081337939981659,4
954,2020-08-19,311.549988,312.279999,309.309998,304.155945,2498300,14.08706699999999,0.0485645585184081,-0.0243100393779908,VOO,-7.394043000000011,0.7300109999999904,-2.239989999999977,1.8472403449902268,-0.8814419138077355,-0.19397292010550035,4
955,2020-08-20,308.109985,311.269989,308.019989,305.118011,2409300,15.04913300000004,0.0518812397378254,-0.0098059566860507,VOO,-2.9919739999999706,3.160004000000015,-0.089995999999985,-0.1236281490642465,0.2444680120237525,-0.8674581511671293,0
956,2020-08-21,310.480011,312.100006,310.170013,306.207672,2316200,16.13879400000002,0.0556377992402205,-0.0139524231123771,VOO,-4.272338999999988,1.6199950000000172,-0.3099980000000073,0.35094561688237236,-0.46889558437166073,-0.3269724335707864,4
957,2020-08-24,314.359985,315.170013,313.369995,309.319489,2349600,19.250610999999992,0.0663656547118439,-0.0162954362051206,VOO,-5.040496000000019,0.8100279999999884,-0.9899899999999776,0.8203300714320544,-0.8014276080599755,-0.10700586942524225,4
958,2020-08-25,315.690002,316.26001,314.5,310.399323,2890800,20.330445,0.0700883360537561,-0.017044750448763,VOO,-5.290679000000012,0.5700080000000298,-1.190001999999993,0.9684690757971778,-0.8804661689176989,-0.017258368983772476,4
959,2020-08-26,316.75,319.630005,316.25,313.570007,2606000,23.50112899999999,0.0810191329798572,-0.0101412537200983,VOO,-3.1799930000000245,2.880004999999983,-0.5,0.08120865893958729,0.1560441798217168,-0.8055212447325236,0
960,2020-08-27,320.220001,321.5,318.470001,314.198303,2295900,24.129425000000023,0.0831851564579087,-0.0191652785597636,VOO,-6.021698000000015,1.2799989999999752,-1.75,1.3046001531309521,-0.6096118459978122,-0.359194200855723,4
961,2020-08-28,321.140015,322.279999,319.950012,316.240143,3538700,26.171265000000005,0.0902243121718146,-0.0154941493306876,VOO,-4.899872000000016,1.13998399999997,-1.1900029999999902,0.8463364894635337,-0.590927721938334,-0.19839612929008707,4
962,2020-08-31,321.980011,322.829987,320.799988,315.13089,5068000,25.06201200000004,0.086400210090791,-0.0217342101880268,VOO,-6.849120999999968,0.8499760000000265,-1.1800230000000056,1.3565750450349123,-0.7793403987027268,0.0022666548112135524,4
963,2020-09-01,321.809998,324.100006,320.940002,318.075867,3008000,28.006989000000036,0.0965528918272991,-0.0117397494981912,VOO,-3.734130999999991,2.2900080000000003,-0.8699960000000146,0.38113936387304137,-0.08095406083817773,-0.6128568383156446,4
964,2020-09-02,325.940002,329.670013,324.779999,322.709229,5273100,32.64035100000001,0.1125262083442126,-0.0100114056545931,VOO,-3.2307729999999992,3.7300109999999904,-1.1600030000000174,0.29873929251908565,0.6673573284274211,-1.0712549205550324,3
965,2020-09-03,327.01001,327.51001,314.809998,311.538025,6892000,21.46914700000002,0.074013962297603,-0.0496632313182315,VOO,-15.471985000000018,0.5,-12.200012000000015,7.36228215209905,-0.5254044997381755,-1.0286179533668882,1
966,2020-09-04,317.769989,319.600006,306.899994,309.044647,5133900,18.97576900000001,0.0654181487198361,-0.0282332733626025,VOO,-8.725342000000012,1.830016999999998,-10.869995000000015,5.132963358643678,0.2932957992393579,-1.5129140011352917,1
967,2020-09-08,309.350006,310.589996,305.850006,300.553314,4278300,10.484436000000017,0.0361446428596177,-0.0292683247538571,VOO,-8.796692000000007,1.2399899999999775,-3.5,2.621619698099216,-0.5871929933648448,-0.4333025087074226,4
968,2020-09-09,310.149994,314.660004,309.290009,306.482483,3339800,16.413605000000018,0.0565851983610596,-0.0119664620440966,VOO,-3.6675109999999904,4.510010000000023,-0.8599849999999947,0.24988198322869368,0.8640862413712684,-1.3973646938737603,3
969,2020-09-10,314.049988,314.709991,305.820007,301.12265,3589000,11.053772000000038,0.0381074042696853,-0.0429304736790804,VOO,-12.927337999999963,0.6600030000000174,-8.22998100000001,5.317948857370724,-0.7443570551323847,-0.7820144995904433,1
970,2020-09-11,308.549988,309.589996,304.170013,301.34848,3690100,11.279602000000011,0.038885943496496,-0.0238976085095899,VOO,-7.20150799999999,1.0400080000000005,-4.379975000000002,2.5333346973077475,-0.5191411332002418,-0.516914640247733,4
971,2020-09-14,310.079987,312.75,309.609985,305.265259,3056100,15.19638100000003,0.0523888708943123,-0.0157722762680964,VOO,-4.814728000000002,2.670012999999983,-0.4700020000000222,0.4937848117347131,-0.022868741552769863,-0.6842866252906797,4
972,2020-09-15,313.470001,314.26001,311.519989,306.835907,2570900,16.767029000000036,0.0578036124233915,-0.0216209832312748,VOO,-6.634094000000005,0.7900089999999977,-1.9500120000000152,1.554165063456215,-0.827355689911238,-0.18668525747601827,4
973,2020-09-16,313.809998,315.179993,311.040009,305.598999,2313400,15.530121000000008,0.0535394252119664,-0.0268685402336675,VOO,-8.210999000000015,1.3699950000000172,-2.7699890000000096,2.2010821378601393,-0.6316093746152298,-0.4872857421622723,4
974,2020-09-17,306.480011,310.269989,305.959991,302.928894,2848300,12.86001600000003,0.0443343528911779,-0.0117226090687802,VOO,-3.5511169999999765,3.789978000000019,-0.5200199999999882,0.13620905228213478,0.5236130481196256,-1.1199958434378483,3
975,2020-09-18,309.440002,309.480011,302.549988,299.404785,3420800,9.33590700000002,0.0321851384552879,-0.0335172231799835,VOO,-10.035216999999989,0.0400089999999977,-6.890014000000008,4.160825183109691,-0.9300017467667718,-0.4397386085296798,1
976,2020-09-21,300.470001,301.75,296.829987,296.155487,4536800,6.08660900000001,0.020983323140237,-0.0145684081146199,VOO,-4.314514000000031,1.2799989999999752,-3.640014000000008,1.5488361877811303,-0.256759503186132,-0.512097874210807,4
977,2020-09-22,303.109985,305.23999,300.670013,299.149506,2741500,9.08062799999999,0.0313050750656538,-0.0132391293335447,VOO,-3.9604790000000207,2.130004999999983,-2.439972000000012,0.9878360915027629,-0.04641601177642166,-0.7570674656415489,4
978,2020-09-23,305.279999,305.549988,297.170013,292.219025,2755800,2.150147000000004,0.0074125394452003,-0.0446958373090184,VOO,-13.060973999999987,0.2699890000000096,-8.109985999999992,5.323612546726843,-0.9589254229319731,-0.6627672099201279,1
979,2020-09-24,296.309998,301.459991,295.040009,293.023987,3130700,2.955108999999993,0.0101876113713929,-0.0112141365409789,VOO,-3.2860110000000304,5.149992999999995,-1.2699890000000096,0.2622023549692444,1.1813794615466835,-1.6927923288794757,3
980,2020-09-25,297.579987,304.040009,296.720001,297.716339,2683800,7.647461000000021,0.026364293380002,0.0004579930025271,VOO,0.136351999999988,6.460021999999981,-0.8599859999999921,-0.8061967112584839,1.9014011716830304,-2.179714962322712,3
981,2020-09-28,307.420013,309.019989,306.429993,302.703094,2437900,12.634216000000038,0.0435559170880787,-0.0155826586959166,VOO,-4.716918999999962,1.5999760000000265,-0.9900199999999586,0.6996410707387124,-0.44649878930592096,-0.39189035231268204,4
