,Date,Open,High,Low,Adj Close,Volume,ref_Close,Perc_ref,Perc_Change,Ticker,Net_Close,Net_High,Net_Low,PC 1,PC 2,PC 3,Class
14,2020-01-23,4.55,4.64,4.46,4.62,1880200,-1.6899999999999995,-0.2678288431061806,0.0151515151515152,GME,0.0700000000000002,0.0899999999999998,-0.0899999999999998,-0.5373112227159699,-0.3066669576477479,-0.12340856463880855,0
15,2020-01-24,4.64,4.64,4.25,4.32,4163600,-1.9899999999999995,-0.3153724247226623,-0.0740740740740739,GME,-0.3199999999999994,0.0,-0.3899999999999997,-0.44974780253551333,-0.3390906405145862,-0.05962248633283228,0
16,2020-01-27,4.2,4.35,4.16,4.28,2122500,-2.03,-0.3217115689381932,0.0186915887850467,GME,0.08,0.1499999999999994,-0.04,-0.5407854788879266,-0.2950587248251114,-0.12189195628388663,0
17,2020-01-28,4.3,4.3,4.18,4.21,2144900,-2.1,-0.3328050713153724,-0.021377672209026,GME,-0.0899999999999998,0.0,-0.1200000000000001,-0.5197400674185216,-0.33469287764046224,-0.105983749220591,0
18,2020-01-29,4.22,4.32,4.13,4.13,1552600,-2.18,-0.3454833597464342,-0.0217917675544793,GME,-0.0899999999999998,0.1000000000000005,-0.0899999999999998,-0.5192452652496969,-0.32685805712884347,-0.12565612897319545,0
19,2020-01-30,4.1,4.12,3.88,3.93,3006500,-2.3799999999999994,-0.3771790808240887,-0.0432569974554706,GME,-0.1699999999999994,0.0200000000000004,-0.2199999999999997,-0.4927790234699784,-0.3318003838987292,-0.08799887258398516,0
20,2020-01-31,3.91,3.94,3.83,3.84,2891700,-2.47,-0.3914421553090332,-0.0182291666666667,GME,-0.0700000000000002,0.0299999999999998,-0.08,-0.5233841763805276,-0.3210189600615436,-0.09182752384825493,0
21,2020-02-03,3.88,3.98,3.85,3.95,2025600,-2.3599999999999994,-0.3740095087163232,0.0177215189873418,GME,0.0700000000000002,0.1,-0.0299999999999998,-0.5445367549735578,-0.3042103914463378,-0.11973364798056756,0
22,2020-02-04,4.03,4.25,3.97,4.07,3563100,-2.2399999999999998,-0.3549920760697305,0.0098280098280098,GME,0.04,0.2199999999999997,-0.06,-0.5245306405732476,-0.2753506593550688,-0.09475144559409415,0
23,2020-02-05,4.15,4.41,4.14,4.18,2641700,-2.13,-0.3375594294770206,0.0071770334928228,GME,0.0299999999999993,0.2599999999999998,-0.0100000000000006,-0.5305210319772167,-0.2804472609483966,-0.1163671935242165,0
24,2020-02-06,4.2,4.3,4.14,4.14,1510300,-2.17,-0.3438985736925515,-0.0144927536231885,GME,-0.0600000000000005,0.0999999999999996,-0.0600000000000005,-0.5269818227888861,-0.32404241803208256,-0.12700391725660365,0
25,2020-02-07,4.11,4.13,3.77,3.81,2742300,-2.5,-0.3961965134706814,-0.078740157480315,GME,-0.3000000000000002,0.0199999999999995,-0.3400000000000003,-0.4619960772718752,-0.34853746514889866,-0.09168548121078868,0
26,2020-02-10,3.85,4.1,3.74,3.94,2777000,-2.37,-0.375594294770206,0.0228426395939085,GME,0.0899999999999998,0.2499999999999995,-0.1099999999999998,-0.5238091331253608,-0.2729715238147075,-0.1168782941753792,0
27,2020-02-11,3.98,4.24,3.95,4.02,3415000,-2.29,-0.3629160063391442,0.0099502487562188,GME,0.0399999999999995,0.2600000000000002,-0.0299999999999998,-0.5265567101720997,-0.2714466139646972,-0.1003121679607927,0
28,2020-02-12,4.13,4.51,4.07,4.19,4820600,-2.119999999999999,-0.3359746434231377,0.0143198090692125,GME,0.0600000000000005,0.3799999999999999,-0.0599999999999996,-0.512705152675372,-0.23818186662462826,-0.07995614792436384,0
29,2020-02-13,4.12,4.26,4.07,4.11,2081700,-2.1999999999999997,-0.3486529318541996,-0.0024330900243308,GME,-0.0099999999999997,0.1399999999999996,-0.0499999999999998,-0.5298103850494339,-0.3070969947061177,-0.11908533685826905,0
30,2020-02-14,4.11,4.19,4.02,4.02,1582700,-2.29,-0.3629160063391442,-0.0223880597014927,GME,-0.0900000000000007,0.08,-0.0900000000000007,-0.5204432673028131,-0.3293468845064278,-0.12351873227685004,0
31,2020-02-18,4.01,4.08,3.96,4.06,1467600,-2.25,-0.3565768621236133,0.0123152709359605,GME,0.0499999999999998,0.0700000000000002,-0.0499999999999998,-0.543090501736295,-0.31612835062313144,-0.1293647117253872,0
32,2020-02-19,4.06,4.27,3.92,4.15,2593100,-2.1599999999999997,-0.3423137876386687,0.0216867469879519,GME,0.0900000000000007,0.2099999999999999,-0.1399999999999996,-0.5227897903364409,-0.2801924799929283,-0.1185405815361766,0
33,2020-02-20,4.16,4.3,4.11,4.14,1562300,-2.17,-0.3438985736925515,-0.0048309178743962,GME,-0.0200000000000004,0.1399999999999996,-0.0499999999999998,-0.5302344476395753,-0.3134307193516382,-0.13003411921076827,0
34,2020-02-21,4.12,4.18,3.99,4.04,1695700,-2.27,-0.3597464342313787,-0.0198019801980198,GME,-0.08,0.0599999999999996,-0.1299999999999999,-0.5170000983557741,-0.3296023559867308,-0.12076430802806676,0
35,2020-02-24,3.9,3.93,3.7,3.7,3566300,-2.6099999999999994,-0.4136291600633914,-0.0540540540540539,GME,-0.1999999999999997,0.0300000000000002,-0.1999999999999997,-0.48975449786566394,-0.32837677671040844,-0.07508954954682642,0
36,2020-02-25,3.77,3.79,3.55,3.56,4447900,-2.75,-0.4358161648177495,-0.0589887640449438,GME,-0.2099999999999999,0.02,-0.2200000000000002,-0.4838045761071954,-0.3219780262686357,-0.05523445009320526,0
37,2020-02-26,3.58,3.62,3.36,3.39,4724800,-2.9199999999999995,-0.4627575277337559,-0.0560471976401179,GME,-0.1899999999999999,0.04,-0.2200000000000002,-0.48397749308918303,-0.3141329403064812,-0.05139536195979755,0
38,2020-02-27,3.23,3.63,3.18,3.47,3879500,-2.8399999999999994,-0.450079239302694,0.069164265129683,GME,0.2400000000000002,0.3999999999999999,-0.0499999999999998,-0.5363713055552276,-0.22425766836596892,-0.10802811195693073,0
39,2020-02-28,3.34,3.72,3.34,3.6,4692200,-2.7099999999999995,-0.4294770206022186,0.0722222222222222,GME,0.2600000000000002,0.3800000000000003,0.0,-0.5444239496404997,-0.21696437465115134,-0.08852300456981561,0
40,2020-03-02,3.6,3.85,3.39,3.83,3208400,-2.4799999999999995,-0.3930269413629159,0.0600522193211488,GME,0.2299999999999999,0.25,-0.2099999999999999,-0.5247620825068993,-0.25198630749683604,-0.11449919141189091,0
41,2020-03-03,3.88,3.89,3.5,3.63,4282500,-2.68,-0.4247226624405705,-0.0688705234159779,GME,-0.25,0.0100000000000002,-0.3799999999999999,-0.45818423488557414,-0.32856121251814774,-0.060027334425375695,0
42,2020-03-04,3.71,3.83,3.46,3.77,4257600,-2.54,-0.4025356576862123,0.0159151193633952,GME,0.06,0.1200000000000001,-0.25,-0.5048545324760726,-0.27883303691894856,-0.07689917071795635,0
43,2020-03-05,3.7,3.99,3.59,3.96,3599400,-2.35,-0.3724247226624405,0.0656565656565656,GME,0.2599999999999998,0.29,-0.1100000000000003,-0.5383024363839931,-0.2397186025350808,-0.10792349512484559,0
44,2020-03-06,3.84,4.07,3.76,3.92,2096800,-2.39,-0.3787638668779714,0.0204081632653061,GME,0.08,0.2300000000000004,-0.08,-0.5301655993695559,-0.283896726802454,-0.12921648230533617,0
45,2020-03-09,3.59,3.97,3.5,3.7,2732000,-2.6099999999999994,-0.4136291600633914,0.0297297297297298,GME,0.1100000000000003,0.3800000000000003,-0.0899999999999998,-0.5206374962220253,-0.2531302173027086,-0.12777882807400898,0
46,2020-03-10,3.94,4.26,3.8,4.23,4863200,-2.079999999999999,-0.3296354992076069,0.0685579196217495,GME,0.2900000000000005,0.3199999999999998,-0.1400000000000001,-0.5318335150335342,-0.21927894103518775,-0.084332367540344,0
47,2020-03-11,4.14,4.25,4.0,4.14,4414100,-2.17,-0.3438985736925515,0.0,GME,0.0,0.1100000000000003,-0.1399999999999996,-0.5133560558358815,-0.28624817893154725,-0.06834830482352727,0
48,2020-03-12,3.7,4.04,3.48,3.98,5123400,-2.33,-0.369255150554675,0.0703517587939698,GME,0.2799999999999998,0.3399999999999998,-0.2200000000000002,-0.5175228912713954,-0.21451323308058343,-0.08147314513974117,0
49,2020-03-13,4.13,4.65,3.85,4.59,5787200,-1.7199999999999998,-0.2725832012678288,0.1002178649237472,GME,0.4599999999999999,0.5200000000000005,-0.2799999999999998,-0.5163120485056968,-0.1617825928299386,-0.08795080060212433,0
50,2020-03-16,3.93,4.57,3.9,4.37,4866700,-1.9399999999999995,-0.3074484944532487,0.1006864988558352,GME,0.4399999999999999,0.6400000000000001,-0.0300000000000002,-0.543695251384261,-0.15815941959046562,-0.11094962679588405,0
51,2020-03-17,4.4,4.65,4.11,4.23,3562200,-2.079999999999999,-0.3296354992076069,-0.0401891252955082,GME,-0.1699999999999999,0.25,-0.29,-0.4665710661191034,-0.29371276369698085,-0.09441990344889255,0
52,2020-03-18,4.1,4.25,3.5,3.77,3651700,-2.54,-0.4025356576862123,-0.0875331564986736,GME,-0.3299999999999996,0.1500000000000003,-0.5999999999999996,-0.4113908277005292,-0.32305983935445753,-0.08591214128983715,0
53,2020-03-19,3.71,4.2,3.55,4.19,5039500,-2.119999999999999,-0.3359746434231377,0.1145584725536993,GME,0.4800000000000004,0.4900000000000002,-0.1600000000000001,-0.5394371911502472,-0.17192955041252445,-0.10019090357749481,0
54,2020-03-20,4.08,4.08,3.65,3.76,7722200,-2.55,-0.4041204437400951,-0.0851063829787234,GME,-0.3200000000000003,0.0,-0.4300000000000001,-0.4334163137689907,-0.3032771830925328,0.0169633677897529,0
55,2020-03-23,3.58,3.86,3.5,3.81,6009800,-2.5,-0.3961965134706814,0.0603674540682414,GME,0.2299999999999999,0.2799999999999998,-0.08,-0.5323407709764187,-0.22066090463500826,-0.05306107081062375,0
56,2020-03-24,3.95,4.21,3.89,4.16,6805600,-2.1499999999999995,-0.340729001584786,0.0504807692307692,GME,0.2099999999999999,0.2599999999999998,-0.06,-0.5316854512032132,-0.21791925675714593,-0.03314482171972715,0
57,2020-03-25,4.15,4.49,4.04,4.17,3592100,-2.14,-0.3391442155309033,0.0047961630695442,GME,0.0199999999999995,0.3399999999999998,-0.1100000000000003,-0.5074793285693371,-0.26028704845996414,-0.1033571802833538,0
58,2020-03-26,4.24,4.71,4.24,4.41,6185700,-1.8999999999999997,-0.3011093502377178,0.0385487528344671,GME,0.1699999999999999,0.4699999999999997,0.0,-0.523735188102061,-0.19979132688595788,-0.05953996049105398,0
59,2020-03-27,4.94,5.09,4.15,4.22,7024800,-2.09,-0.3312202852614897,-0.1706161137440759,GME,-0.7200000000000006,0.1499999999999994,-0.79,-0.32995832093655153,-0.3327602654923135,-0.0027930161943585954,0
60,2020-03-30,4.22,4.27,3.65,3.65,3350600,-2.66,-0.421553090332805,-0.1561643835616438,GME,-0.5699999999999998,0.0499999999999998,-0.5699999999999998,-0.3952837054577254,-0.3676805835349817,-0.07599228064817713,0
61,2020-03-31,3.63,3.8,3.5,3.5,2300900,-2.81,-0.4453248811410459,-0.0371428571428571,GME,-0.1299999999999999,0.1699999999999999,-0.1299999999999999,-0.5023193391283496,-0.3139362650659927,-0.11399495279584146,0
62,2020-04-01,3.45,3.49,3.12,3.25,4568700,-3.06,-0.4849445324881141,-0.0615384615384615,GME,-0.2000000000000001,0.04,-0.33,-0.4680629607309399,-0.3161204787801698,-0.056737073218362896,0
63,2020-04-02,3.26,3.35,2.85,2.85,4064300,-3.4599999999999995,-0.5483359746434231,-0.1438596491228069,GME,-0.4099999999999997,0.0900000000000003,-0.4099999999999997,-0.43111854804686445,-0.33770048713386885,-0.06571010284967191,0
64,2020-04-03,2.85,2.94,2.57,2.8,3830400,-3.51,-0.5562599049128367,-0.0178571428571429,GME,-0.0500000000000002,0.0899999999999998,-0.2800000000000002,-0.4912682037741388,-0.2996800890393056,-0.08073154601895423,0
65,2020-04-06,2.86,3.2,2.83,3.09,3340500,-3.22,-0.5103011093502378,0.0744336569579288,GME,0.2299999999999999,0.3400000000000003,-0.0299999999999998,-0.5434929809274337,-0.2392861373816671,-0.1145380757422841,0
66,2020-04-07,3.39,3.44,3.1,3.27,2836900,-3.04,-0.4817749603803486,-0.036697247706422,GME,-0.1200000000000001,0.0499999999999998,-0.29,-0.4874177413213285,-0.3231316999609294,-0.09713073299292983,0
67,2020-04-08,3.23,3.67,3.2,3.41,2884500,-2.8999999999999995,-0.4595879556259904,0.0527859237536657,GME,0.1800000000000001,0.4399999999999999,-0.0299999999999998,-0.5326747460072595,-0.23561694579858553,-0.13011497462940835,0
68,2020-04-09,3.6,4.25,3.49,3.89,5908600,-2.4199999999999995,-0.3835182250396196,0.0745501285347043,GME,0.29,0.6499999999999999,-0.1099999999999998,-0.5115460417180764,-0.16300256511967767,-0.08542406277112308,0
69,2020-04-13,4.25,4.76,4.16,4.74,6844500,-1.5699999999999994,-0.2488114104595878,0.1033755274261603,GME,0.4900000000000002,0.5099999999999998,-0.0899999999999998,-0.5435217619417096,-0.15041823773209487,-0.06129341285594625,0
70,2020-04-14,5.21,6.47,5.14,5.95,13506600,-0.3599999999999994,-0.057052297939778,0.1243697478991597,GME,0.7400000000000002,1.2599999999999998,-0.0700000000000002,-0.5065157472509489,0.04923245104138464,0.019687183842713733,0
71,2020-04-15,5.66,5.67,4.9,5.27,7499900,-1.04,-0.1648177496038035,-0.0740037950664137,GME,-0.3900000000000005,0.0099999999999997,-0.7599999999999998,-0.37967845502210024,-0.3099655442080806,0.006954200530610789,0
72,2020-04-16,5.12,5.44,4.88,5.03,3371900,-1.2799999999999994,-0.2028526148969888,-0.0178926441351888,GME,-0.0899999999999998,0.3200000000000003,-0.2400000000000002,-0.4787688955282075,-0.2770198288293475,-0.10551541600761673,0
73,2020-04-17,5.22,5.28,4.43,4.88,5653200,-1.4299999999999995,-0.2266244057052297,-0.0696721311475409,GME,-0.3399999999999998,0.0600000000000005,-0.79,-0.3836540964246075,-0.31552327747724096,-0.03931203902533363,0
74,2020-04-20,4.85,5.9,4.78,5.61,6085000,-0.6999999999999993,-0.1109350237717907,0.1354723707664885,GME,0.7600000000000007,1.0500000000000007,-0.0699999999999994,-0.5448595578182389,-0.0519156235298632,-0.126913500968616,0
75,2020-04-21,5.23,5.3,4.76,4.78,4142100,-1.5299999999999994,-0.2424722662440569,-0.0941422594142259,GME,-0.4500000000000002,0.0699999999999994,-0.4700000000000006,-0.4192571653516934,-0.3439001341804693,-0.06238255151966586,0
76,2020-04-22,5.14,5.17,4.83,4.89,2677800,-1.42,-0.225039619651347,-0.0511247443762781,GME,-0.25,0.0300000000000002,-0.3099999999999996,-0.47145715290196005,-0.342259730658302,-0.09496014718699272,0
77,2020-04-23,4.75,4.89,4.58,4.7,2265900,-1.6099999999999994,-0.2551505546751187,-0.0106382978723403,GME,-0.0499999999999998,0.1399999999999996,-0.1699999999999999,-0.508026022660948,-0.30905322996470386,-0.11617833717505861,0
78,2020-04-24,4.78,4.85,4.66,4.77,2236200,-1.54,-0.2440570522979398,-0.0020964360587003,GME,-0.0100000000000006,0.0699999999999994,-0.1200000000000001,-0.5241581089496077,-0.3148608509175293,-0.11199680400882626,0
79,2020-04-27,4.85,5.99,4.81,5.82,7275100,-0.4899999999999993,-0.0776545166402534,0.1666666666666667,GME,0.9700000000000006,1.1400000000000006,-0.04,-0.5637739042683062,-0.0036324523031663757,-0.11444416881333075,0
80,2020-04-28,5.92,6.04,5.06,5.64,5200200,-0.6699999999999999,-0.1061806656101426,-0.049645390070922,GME,-0.2800000000000002,0.1200000000000001,-0.8600000000000003,-0.37836917802645864,-0.30435707800349054,-0.057184685981831046,0
81,2020-04-29,5.83,6.09,5.45,6.04,3369600,-0.2699999999999996,-0.0427892234548335,0.0347682119205298,GME,0.2099999999999999,0.2599999999999998,-0.3799999999999999,-0.4977787745816673,-0.2501627278149876,-0.11458052113003797,0
82,2020-04-30,5.87,5.98,5.64,5.73,2173300,-0.5799999999999992,-0.0919175911251979,-0.0244328097731238,GME,-0.1399999999999996,0.1100000000000003,-0.2300000000000004,-0.4915713875620421,-0.324072853052884,-0.11406018869207898,0
83,2020-05-01,5.65,6.18,5.45,6.05,4005600,-0.2599999999999998,-0.0412044374009508,0.0661157024793387,GME,0.3999999999999994,0.5299999999999994,-0.2000000000000001,-0.5252456829746058,-0.1855757265383147,-0.12367430940325248,0
84,2020-05-04,5.84,5.93,5.4,5.48,4068100,-0.8299999999999992,-0.1315372424722661,-0.0656934306569342,GME,-0.3599999999999994,0.0899999999999998,-0.4399999999999995,-0.4327060868432091,-0.33174430729238275,-0.0680104168733764,0
85,2020-05-05,5.55,5.63,5.35,5.39,2105900,-0.92,-0.1458003169572107,-0.0296846011131725,GME,-0.1600000000000001,0.08,-0.2000000000000001,-0.49556337267680456,-0.3314150892946843,-0.11197368577494068,0
86,2020-05-06,5.4,5.4,4.9,4.93,3369600,-1.38,-0.2187004754358161,-0.0953346855983774,GME,-0.4700000000000006,0.0,-0.5,-0.4196547137915171,-0.3634750496479797,-0.07392401911286474,0
87,2020-05-07,4.83,4.93,4.65,4.87,2500800,-1.4399999999999995,-0.2282091917591124,0.0082135523613963,GME,0.04,0.0999999999999996,-0.1799999999999997,-0.5188653758379831,-0.30191934956869326,-0.11147337666002764,0
88,2020-05-08,4.88,5.19,4.82,4.98,2352600,-1.3299999999999992,-0.2107765451664024,0.0200803212851406,GME,0.1000000000000005,0.3100000000000005,-0.0599999999999996,-0.5293050301532876,-0.26802408744465867,-0.12986644661961846,0
89,2020-05-11,4.92,4.96,4.75,4.76,1699200,-1.5499999999999998,-0.2456418383518225,-0.0336134453781512,GME,-0.1600000000000001,0.04,-0.1699999999999999,-0.5035306958524725,-0.3412528268742733,-0.11723036559336886,0
90,2020-05-12,4.78,4.92,4.46,4.54,2639200,-1.7699999999999996,-0.2805071315372424,-0.052863436123348,GME,-0.2400000000000002,0.1399999999999996,-0.3200000000000003,-0.46424893105399523,-0.32609316132483684,-0.10451401919285047,0
91,2020-05-13,4.54,4.54,4.07,4.21,2882900,-2.1,-0.3328050713153724,-0.0783847980997624,GME,-0.33,0.0,-0.4699999999999997,-0.4413989393156588,-0.35250914200898625,-0.0888046271211129,0
92,2020-05-14,4.15,4.19,3.96,4.13,2004900,-2.18,-0.3454833597464342,-0.0048426150121066,GME,-0.0200000000000004,0.04,-0.1900000000000004,-0.5159462297199409,-0.3220445803003611,-0.1159155237564148,0
93,2020-05-15,4.05,4.45,4.04,4.22,1940600,-2.09,-0.3312202852614897,0.0402843601895734,GME,0.1699999999999999,0.4000000000000003,-0.0099999999999997,-0.5397349289900921,-0.25190109997671745,-0.14691650392395478,0
94,2020-05-18,4.4,4.63,4.36,4.58,2364200,-1.7299999999999995,-0.2741679873217115,0.039301310043668,GME,0.1799999999999997,0.2299999999999995,-0.04,-0.5464046618611303,-0.27004020872646683,-0.12607679394875557,0
95,2020-05-19,4.58,4.75,4.37,4.44,1840700,-1.8699999999999992,-0.2963549920760696,-0.0315315315315314,GME,-0.1399999999999996,0.1699999999999999,-0.2099999999999999,-0.49148246582551475,-0.3191574011946383,-0.12532625177264523,0
96,2020-05-20,4.5,4.69,4.34,4.43,2543600,-1.88,-0.2979397781299525,-0.0158013544018059,GME,-0.0700000000000002,0.1900000000000004,-0.1600000000000001,-0.5030441036224214,-0.30165920326549084,-0.11293159693376854,0
97,2020-05-21,4.45,4.65,4.4,4.44,1971900,-1.8699999999999992,-0.2963549920760696,-0.0022522522522522,GME,-0.0099999999999997,0.2000000000000001,-0.0499999999999998,-0.5262755089286202,-0.29982533112867515,-0.1259217699885286,0
98,2020-05-22,4.46,4.49,4.13,4.18,2379900,-2.13,-0.3375594294770206,-0.0669856459330144,GME,-0.2800000000000002,0.0300000000000002,-0.33,-0.4661373650070602,-0.3485393466636371,-0.10080495889575894,0
99,2020-05-26,4.34,4.61,4.33,4.42,3545700,-1.89,-0.2995245641838351,0.0180995475113122,GME,0.08,0.2700000000000004,-0.0099999999999997,-0.5328897820081614,-0.2642981109490866,-0.09919754990583197,0
100,2020-05-27,4.57,4.71,4.36,4.69,3146600,-1.6199999999999992,-0.2567353407290015,0.0255863539445629,GME,0.1200000000000001,0.1399999999999996,-0.2099999999999999,-0.5193803798338814,-0.28053637607884824,-0.10382531872596268,0
101,2020-05-28,4.75,4.76,4.3,4.33,2183900,-1.9799999999999995,-0.3137876386687797,-0.0969976905311778,GME,-0.4199999999999999,0.0099999999999997,-0.4500000000000002,-0.43528597081204246,-0.3685291673940615,-0.10117395341040646,0
102,2020-05-29,4.33,4.42,4.05,4.06,3961700,-2.25,-0.3565768621236133,-0.0665024630541873,GME,-0.2700000000000004,0.0899999999999998,-0.2800000000000002,-0.46554984237810026,-0.3235485776954454,-0.07014611701679889,0
103,2020-06-01,4.12,4.36,4.02,4.13,2611600,-2.18,-0.3454833597464342,0.0024213075060532,GME,0.0099999999999997,0.2400000000000002,-0.1000000000000005,-0.5171331399133722,-0.2852403615640956,-0.11671617203799468,0
104,2020-06-02,4.27,4.31,4.06,4.18,2369400,-2.13,-0.3375594294770206,-0.0215311004784688,GME,-0.0899999999999998,0.04,-0.2099999999999999,-0.5040141636939969,-0.3262845901928758,-0.10594387856994106,0
105,2020-06-03,4.24,4.52,4.2,4.44,3037400,-1.8699999999999992,-0.2963549920760696,0.045045045045045,GME,0.2000000000000001,0.2799999999999993,-0.04,-0.543441962660297,-0.25405148932656196,-0.11583959108817003,0
106,2020-06-04,4.44,4.72,4.37,4.47,3514300,-1.84,-0.2916006339144215,0.006711409395973,GME,0.0299999999999993,0.2799999999999993,-0.0700000000000002,-0.5182746966159195,-0.26854897854095394,-0.10011825705894177,0
107,2020-06-05,4.29,4.41,4.09,4.14,6274400,-2.17,-0.3438985736925515,-0.0362318840579711,GME,-0.1500000000000003,0.1200000000000001,-0.2000000000000001,-0.4814955597271708,-0.2830452243958934,-0.02459996795308315,0
108,2020-06-08,4.28,5.14,4.27,5.01,10133700,-1.2999999999999998,-0.2060221870047543,0.1457085828343312,GME,0.7299999999999995,0.8599999999999994,-0.0100000000000006,-0.5496890643332693,-0.04179152274960209,-0.02243885085399011,0
109,2020-06-09,5.0,5.0,4.55,4.96,8073400,-1.3499999999999996,-0.2139461172741679,-0.0080645161290322,GME,-0.04,0.0,-0.4500000000000002,-0.4618067442698145,-0.26759055366229517,0.014349745116341165,0
110,2020-06-10,4.78,5.53,4.68,5.07,10606400,-1.239999999999999,-0.1965134706814579,0.0571992110453648,GME,0.29,0.75,-0.1000000000000005,-0.4922396623819227,-0.10218568338503904,0.00957763680049401,0
111,2020-06-11,4.64,4.9,4.18,4.37,6236000,-1.9399999999999995,-0.3074484944532487,-0.0617848970251715,GME,-0.2699999999999996,0.2600000000000007,-0.4599999999999999,-0.42276142450757337,-0.27594302409730026,-0.03702647915270561,0
112,2020-06-12,4.6,4.78,4.39,4.72,4378200,-1.59,-0.2519809825673534,0.0254237288135593,GME,0.1200000000000001,0.1800000000000006,-0.2099999999999999,-0.513067238097918,-0.2626527413364992,-0.079995642341608,0
113,2020-06-15,4.5,4.77,4.42,4.69,3909000,-1.6199999999999992,-0.2567353407290015,0.0405117270788913,GME,0.1900000000000004,0.2699999999999996,-0.08,-0.5347520082083624,-0.24762236099514465,-0.09661967091484755,0
114,2020-06-16,4.95,4.95,4.51,4.64,3121300,-1.67,-0.2646592709984152,-0.0668103448275863,GME,-0.3100000000000005,0.0,-0.4400000000000004,-0.4471334084792459,-0.3480336723729314,-0.0836941794348234,0
115,2020-06-17,4.54,4.83,4.53,4.76,3593500,-1.5499999999999998,-0.2456418383518225,0.0462184873949579,GME,0.2199999999999997,0.29,-0.0099999999999997,-0.5475684297551422,-0.24500720219250743,-0.10455851498251034,0
116,2020-06-18,4.67,4.95,4.65,4.95,3423800,-1.3599999999999994,-0.2155309033280506,0.0565656565656566,GME,0.2800000000000002,0.2800000000000002,-0.0199999999999995,-0.5542479864078483,-0.24116490886266193,-0.10982592756095394,0
117,2020-06-19,4.95,5.08,4.69,4.88,7366600,-1.4299999999999995,-0.2266244057052297,-0.014344262295082,GME,-0.0700000000000002,0.1299999999999999,-0.2599999999999998,-0.4784353188630436,-0.26119129828421644,-0.005642626668833298,0
