,Date,Open,High,Low,Adj Close,Volume,ref_Close,Perc_ref,Ticker,Net_Close,Net_High,Net_Low
28,2020-06-08,4.28,5.14,4.27,5.01,10133700,-0.6299999999999999,-0.11170212765957445,GME_b,0.7299999999999995,0.8599999999999994,-0.010000000000000675
29,2020-06-09,5.0,5.0,4.55,4.96,8073400,-0.6799999999999997,-0.12056737588652477,GME_b,-0.040000000000000036,0.0,-0.4500000000000002
30,2020-06-10,4.78,5.53,4.68,5.07,10606400,-0.5699999999999994,-0.10106382978723394,GME_b,0.29000000000000004,0.75,-0.10000000000000053
31,2020-06-11,4.64,4.9,4.18,4.37,6236000,-1.2699999999999996,-0.22517730496453894,GME_b,-0.2699999999999996,0.2600000000000007,-0.45999999999999996
32,2020-06-12,4.6,4.78,4.39,4.72,4378200,-0.9199999999999999,-0.1631205673758865,GME_b,0.1200000000000001,0.1800000000000006,-0.20999999999999996
33,2020-06-15,4.5,4.77,4.42,4.69,3909000,-0.9499999999999993,-0.16843971631205662,GME_b,0.1900000000000004,0.2699999999999996,-0.08000000000000007
34,2020-06-16,4.95,4.95,4.51,4.64,3121300,-1.0,-0.1773049645390071,GME_b,-0.3100000000000005,0.0,-0.4400000000000004
35,2020-06-17,4.54,4.83,4.53,4.76,3593500,-0.8799999999999999,-0.15602836879432624,GME_b,0.21999999999999975,0.29000000000000004,-0.009999999999999787
36,2020-06-18,4.67,4.95,4.65,4.95,3423800,-0.6899999999999995,-0.1223404255319148,GME_b,0.28000000000000025,0.28000000000000025,-0.019999999999999574
37,2020-06-19,4.95,5.08,4.69,4.88,7366600,-0.7599999999999998,-0.13475177304964536,GME_b,-0.07000000000000028,0.1299999999999999,-0.2599999999999998
38,2020-06-22,4.79,4.95,4.72,4.87,3178900,-0.7699999999999996,-0.13652482269503538,GME_b,0.08000000000000007,0.16000000000000014,-0.07000000000000028
39,2020-06-23,4.95,4.99,4.8,4.83,3205400,-0.8099999999999996,-0.14361702127659567,GME_b,-0.1200000000000001,0.040000000000000036,-0.15000000000000036
40,2020-06-24,4.83,4.84,4.38,4.41,2976200,-1.2299999999999995,-0.21808510638297865,GME_b,-0.41999999999999993,0.009999999999999787,-0.4500000000000002
41,2020-06-25,4.33,4.54,4.3,4.46,2450800,-1.1799999999999997,-0.20921985815602834,GME_b,0.1299999999999999,0.20999999999999996,-0.03000000000000025
42,2020-06-26,4.48,4.5,4.27,4.35,3801200,-1.29,-0.22872340425531917,GME_b,-0.13000000000000078,0.019999999999999574,-0.21000000000000085
43,2020-06-29,4.35,4.52,4.3,4.38,2131200,-1.2599999999999998,-0.2234042553191489,GME_b,0.03000000000000025,0.16999999999999993,-0.04999999999999982
44,2020-06-30,4.33,4.51,4.2,4.34,3889000,-1.2999999999999998,-0.2304964539007092,GME_b,0.009999999999999787,0.17999999999999972,-0.1299999999999999
45,2020-07-01,4.31,4.5,4.31,4.44,2303700,-1.1999999999999993,-0.2127659574468084,GME_b,0.13000000000000078,0.1900000000000004,0.0
46,2020-07-02,4.49,4.51,4.29,4.29,1887600,-1.3499999999999996,-0.23936170212765953,GME_b,-0.20000000000000018,0.019999999999999574,-0.20000000000000018
47,2020-07-06,4.31,4.34,4.19,4.24,2140900,-1.3999999999999995,-0.24822695035460984,GME_b,-0.0699999999999994,0.03000000000000025,-0.11999999999999922
48,2020-07-07,4.2,4.25,4.06,4.09,2456600,-1.5499999999999998,-0.274822695035461,GME_b,-0.11000000000000032,0.04999999999999982,-0.14000000000000057
49,2020-07-08,4.1,4.29,4.03,4.26,2052800,-1.38,-0.24468085106382978,GME_b,0.16000000000000014,0.1900000000000004,-0.0699999999999994
50,2020-07-09,4.27,4.32,4.13,4.21,1992600,-1.4299999999999997,-0.2535460992907801,GME_b,-0.05999999999999961,0.05000000000000071,-0.13999999999999968
51,2020-07-10,4.2,4.38,4.18,4.34,1410800,-1.2999999999999998,-0.2304964539007092,GME_b,0.13999999999999968,0.17999999999999972,-0.020000000000000462
52,2020-07-13,4.35,4.55,4.26,4.26,4216200,-1.38,-0.24468085106382978,GME_b,-0.08999999999999986,0.20000000000000018,-0.08999999999999986
53,2020-07-14,4.22,4.31,4.07,4.08,2261600,-1.5599999999999996,-0.276595744680851,GME_b,-0.13999999999999968,0.08999999999999986,-0.14999999999999947
54,2020-07-15,4.13,4.29,4.13,4.19,1474100,-1.4499999999999993,-0.2570921985815602,GME_b,0.0600000000000005,0.16000000000000014,0.0
55,2020-07-16,4.19,4.2,4.09,4.17,1330100,-1.4699999999999998,-0.2606382978723404,GME_b,-0.020000000000000462,0.009999999999999787,-0.10000000000000053
56,2020-07-17,4.16,4.23,3.94,3.96,3065900,-1.6799999999999997,-0.2978723404255319,GME_b,-0.20000000000000018,0.07000000000000028,-0.2200000000000002
57,2020-07-20,3.95,4.06,3.77,3.85,3401100,-1.7899999999999996,-0.3173758865248226,GME_b,-0.10000000000000009,0.10999999999999943,-0.18000000000000016
58,2020-07-21,3.9,4.09,3.88,4.01,3337900,-1.63,-0.28900709219858156,GME_b,0.10999999999999988,0.18999999999999995,-0.020000000000000018
59,2020-07-22,4.02,4.12,3.92,4.11,2523500,-1.5299999999999994,-0.27127659574468077,GME_b,0.09000000000000075,0.10000000000000053,-0.09999999999999964
60,2020-07-23,4.09,4.31,4.06,4.11,3237200,-1.5299999999999994,-0.27127659574468077,GME_b,0.020000000000000462,0.21999999999999975,-0.03000000000000025
61,2020-07-24,4.06,4.23,4.01,4.03,2215900,-1.6099999999999994,-0.28546099290780136,GME_b,-0.02999999999999936,0.17000000000000082,-0.04999999999999982
62,2020-07-27,4.02,4.12,3.95,4.01,2472700,-1.63,-0.28900709219858156,GME_b,-0.009999999999999787,0.10000000000000053,-0.0699999999999994
63,2020-07-28,3.96,4.05,3.92,3.94,4555400,-1.6999999999999997,-0.30141843971631205,GME_b,-0.020000000000000018,0.08999999999999986,-0.040000000000000036
64,2020-07-29,3.94,4.18,3.92,4.06,2879600,-1.58,-0.2801418439716312,GME_b,0.11999999999999966,0.23999999999999977,-0.020000000000000018
65,2020-07-30,4.0,4.23,3.97,4.1,2398500,-1.54,-0.2730496453900709,GME_b,0.09999999999999964,0.23000000000000043,-0.029999999999999805
66,2020-07-31,4.06,4.16,3.99,4.01,1879400,-1.63,-0.28900709219858156,GME_b,-0.04999999999999982,0.10000000000000053,-0.0699999999999994
67,2020-08-03,4.03,4.25,4.0,4.15,2517600,-1.4899999999999993,-0.2641843971631205,GME_b,0.1200000000000001,0.21999999999999975,-0.03000000000000025
68,2020-08-04,4.13,4.74,4.13,4.43,10361400,-1.21,-0.21453900709219859,GME_b,0.2999999999999998,0.6100000000000003,0.0
69,2020-08-05,4.5,4.76,4.25,4.63,4919300,-1.0099999999999998,-0.17907801418439714,GME_b,0.1299999999999999,0.2599999999999998,-0.25
70,2020-08-06,4.6,4.66,4.38,4.43,1901200,-1.21,-0.21453900709219859,GME_b,-0.16999999999999993,0.0600000000000005,-0.21999999999999975
71,2020-08-07,4.39,4.4,4.06,4.16,3341100,-1.4799999999999995,-0.26241134751773043,GME_b,-0.22999999999999954,0.010000000000000675,-0.33000000000000007
72,2020-08-10,4.2,4.57,4.18,4.33,4561800,-1.3099999999999996,-0.23226950354609924,GME_b,0.1299999999999999,0.3700000000000001,-0.020000000000000462
73,2020-08-11,4.43,4.57,4.34,4.35,3138800,-1.29,-0.22872340425531917,GME_b,-0.08000000000000007,0.14000000000000057,-0.08999999999999986
74,2020-08-12,4.4,4.63,4.36,4.52,3057600,-1.12,-0.19858156028368798,GME_b,0.11999999999999922,0.22999999999999954,-0.040000000000000036
75,2020-08-13,4.52,4.71,4.5,4.64,2128300,-1.0,-0.1773049645390071,GME_b,0.1200000000000001,0.1900000000000004,-0.019999999999999574
76,2020-08-14,4.6,4.83,4.55,4.75,3474400,-0.8899999999999997,-0.15780141843971626,GME_b,0.15000000000000036,0.23000000000000043,-0.04999999999999982
77,2020-08-17,4.78,4.78,4.56,4.63,2371000,-1.0099999999999998,-0.17907801418439714,GME_b,-0.15000000000000036,0.0,-0.22000000000000064
78,2020-08-18,4.61,4.87,4.43,4.81,3834400,-0.8300000000000001,-0.1471631205673759,GME_b,0.1999999999999993,0.2599999999999998,-0.1800000000000006
79,2020-08-19,4.8,4.84,4.64,4.72,2612600,-0.9199999999999999,-0.1631205673758865,GME_b,-0.08000000000000007,0.040000000000000036,-0.16000000000000014
80,2020-08-20,4.62,4.68,4.51,4.61,2441200,-1.0299999999999994,-0.1826241134751772,GME_b,-0.009999999999999787,0.05999999999999961,-0.11000000000000032
81,2020-08-21,4.6,5.6,4.6,5.03,10642600,-0.6099999999999994,-0.10815602836879423,GME_b,0.4300000000000006,1.0,0.0
82,2020-08-24,5.1,5.13,4.56,4.87,4585400,-0.7699999999999996,-0.13652482269503538,GME_b,-0.22999999999999954,0.03000000000000025,-0.54
83,2020-08-25,4.88,5.25,4.88,4.98,2998700,-0.6599999999999993,-0.11702127659574456,GME_b,0.10000000000000053,0.3700000000000001,0.0
84,2020-08-26,4.97,5.22,4.92,5.11,2779700,-0.5299999999999994,-0.09397163120567364,GME_b,0.14000000000000057,0.25,-0.04999999999999982
85,2020-08-27,5.11,5.38,5.02,5.25,3384400,-0.3899999999999997,-0.06914893617021271,GME_b,0.13999999999999968,0.2699999999999996,-0.09000000000000075
86,2020-08-28,5.3,5.57,5.22,5.39,4236900,-0.25,-0.044326241134751775,GME_b,0.08999999999999986,0.27000000000000046,-0.08000000000000007
87,2020-08-31,5.77,7.15,5.69,6.68,37976000,1.04,0.1843971631205674,GME_b,0.9100000000000001,1.3800000000000008,-0.07999999999999918
88,2020-09-01,7.3,7.82,6.77,7.65,23158600,2.0100000000000007,0.3563829787234044,GME_b,0.35000000000000053,0.5200000000000005,-0.5300000000000002
89,2020-09-02,7.8,8.05,7.11,7.71,13011100,2.0700000000000003,0.36702127659574474,GME_b,-0.08999999999999986,0.2500000000000009,-0.6899999999999995
90,2020-09-03,7.88,8.45,7.24,7.82,14344500,2.1800000000000006,0.3865248226950356,GME_b,-0.05999999999999961,0.5699999999999994,-0.6399999999999997
91,2020-09-04,7.78,7.92,7.17,7.65,7662000,2.0100000000000007,0.3563829787234044,GME_b,-0.1299999999999999,0.13999999999999968,-0.6100000000000003
92,2020-09-08,7.55,8.28,7.48,7.7,9816600,2.0600000000000005,0.3652482269503547,GME_b,0.15000000000000036,0.7299999999999995,-0.0699999999999994
93,2020-09-09,7.96,7.99,7.31,7.35,9068100,1.71,0.30319148936170215,GME_b,-0.6100000000000003,0.03000000000000025,-0.6500000000000004
94,2020-09-10,6.65,6.95,6.19,6.23,15558300,0.5900000000000007,0.10460992907801432,GME_b,-0.41999999999999993,0.2999999999999998,-0.45999999999999996
95,2020-09-11,6.26,6.33,5.87,6.09,6061200,0.4500000000000002,0.07978723404255322,GME_b,-0.16999999999999993,0.07000000000000028,-0.3899999999999997
96,2020-09-14,6.8,7.0,6.43,6.91,10119000,1.2700000000000005,0.2251773049645391,GME_b,0.11000000000000032,0.20000000000000018,-0.3700000000000001
97,2020-09-15,6.86,7.26,6.69,7.09,5743500,1.4500000000000002,0.25709219858156035,GME_b,0.22999999999999954,0.39999999999999947,-0.16999999999999993
98,2020-09-16,7.03,9.04,7.03,8.68,19256300,3.04,0.5390070921985816,GME_b,1.6499999999999995,2.009999999999999,0.0
99,2020-09-17,8.57,9.77,8.41,9.2,17026700,3.5599999999999996,0.6312056737588652,GME_b,0.629999999999999,1.1999999999999993,-0.16000000000000014
100,2020-09-18,9.2,9.77,8.91,9.47,17407500,3.830000000000001,0.6790780141843974,GME_b,0.27000000000000135,0.5700000000000003,-0.28999999999999915
101,2020-09-21,9.35,9.6,8.38,8.75,7639800,3.1100000000000003,0.5514184397163121,GME_b,-0.5999999999999996,0.25,-0.9699999999999989
102,2020-09-22,10.45,11.17,9.9,10.56,34752500,4.920000000000001,0.872340425531915,GME_b,0.11000000000000121,0.7200000000000006,-0.5499999999999989
103,2020-09-23,10.6,10.86,9.92,10.04,10651200,4.3999999999999995,0.7801418439716311,GME_b,-0.5600000000000005,0.2599999999999998,-0.6799999999999997
104,2020-09-24,9.71,9.81,9.01,9.14,7938800,3.500000000000001,0.620567375886525,GME_b,-0.5700000000000003,0.09999999999999964,-0.7000000000000011
105,2020-09-25,9.19,10.18,9.1,10.02,7515200,4.38,0.7765957446808511,GME_b,0.8300000000000001,0.9900000000000002,-0.08999999999999986
106,2020-09-28,10.16,10.26,9.55,10.09,6764300,4.45,0.7890070921985817,GME_b,-0.07000000000000028,0.09999999999999964,-0.6099999999999994
107,2020-09-29,10.0,10.65,9.93,10.35,5237600,4.71,0.8351063829787234,GME_b,0.34999999999999964,0.6500000000000004,-0.07000000000000028
108,2020-09-30,10.25,10.76,10.06,10.2,6079000,4.56,0.8085106382978723,GME_b,-0.05000000000000071,0.5099999999999998,-0.1899999999999995
109,2020-10-01,10.09,10.25,9.69,9.77,4554100,4.13,0.7322695035460993,GME_b,-0.3200000000000003,0.16000000000000014,-0.40000000000000036
110,2020-10-02,9.38,9.78,9.3,9.39,4340500,3.750000000000001,0.6648936170212768,GME_b,0.009999999999999787,0.3999999999999986,-0.08000000000000007
111,2020-10-05,9.44,9.59,9.25,9.46,2805000,3.820000000000001,0.6773049645390073,GME_b,0.02000000000000135,0.15000000000000036,-0.1899999999999995
112,2020-10-06,9.56,9.84,9.1,9.13,4535400,3.490000000000001,0.618794326241135,GME_b,-0.4299999999999997,0.27999999999999936,-0.46000000000000085
113,2020-10-07,9.23,9.56,9.17,9.36,3308600,3.7199999999999998,0.6595744680851063,GME_b,0.129999999999999,0.33000000000000007,-0.0600000000000005
114,2020-10-08,9.54,13.64,9.19,13.49,76453600,7.8500000000000005,1.3918439716312059,GME_b,3.950000000000001,4.100000000000001,-0.34999999999999964
115,2020-10-09,12.83,14.8,11.9,12.02,77152800,6.38,1.1312056737588654,GME_b,-0.8100000000000005,1.9700000000000006,-0.9299999999999997
116,2020-10-12,11.66,12.77,11.4,11.8,23655700,6.160000000000001,1.092198581560284,GME_b,0.14000000000000057,1.1099999999999994,-0.2599999999999998
117,2020-10-13,11.73,12.42,11.65,11.88,10179700,6.240000000000001,1.1063829787234045,GME_b,0.15000000000000036,0.6899999999999995,-0.08000000000000007
118,2020-10-14,12.67,12.68,12.05,12.25,10761400,6.61,1.171985815602837,GME_b,-0.41999999999999993,0.009999999999999787,-0.6199999999999992
119,2020-10-15,11.99,15.1,11.99,13.83,39894800,8.190000000000001,1.4521276595744683,GME_b,1.8399999999999999,3.1099999999999994,0.0
120,2020-10-16,13.77,13.9,13.08,13.31,11651600,7.670000000000001,1.3599290780141846,GME_b,-0.4599999999999991,0.13000000000000078,-0.6899999999999995
121,2020-10-19,13.44,14.5,13.38,13.91,13169100,8.27,1.4663120567375887,GME_b,0.47000000000000064,1.0600000000000005,-0.05999999999999872
122,2020-10-20,14.03,14.14,13.67,13.86,6604000,8.219999999999999,1.4574468085106382,GME_b,-0.16999999999999993,0.11000000000000121,-0.35999999999999943
123,2020-10-21,13.9,14.42,13.8,14.1,5361900,8.46,1.5000000000000002,GME_b,0.1999999999999993,0.5199999999999996,-0.09999999999999964
124,2020-10-22,14.2,15.87,14.19,14.91,16212200,9.27,1.6436170212765957,GME_b,0.7100000000000009,1.67,-0.009999999999999787
125,2020-10-23,15.05,15.38,14.55,15.0,6507300,9.36,1.6595744680851063,GME_b,-0.05000000000000071,0.33000000000000007,-0.5
126,2020-10-26,14.93,15.45,13.26,13.45,13376300,7.81,1.3847517730496455,GME_b,-1.4800000000000004,0.5199999999999996,-1.67
127,2020-10-27,13.71,13.71,12.36,12.69,7231000,7.05,1.25,GME_b,-1.0200000000000014,0.0,-1.3500000000000014
128,2020-10-28,12.27,13.05,11.78,11.82,6388600,6.180000000000001,1.095744680851064,GME_b,-0.4499999999999993,0.7800000000000011,-0.4900000000000002
129,2020-10-29,11.88,12.25,11.68,11.73,4165800,6.090000000000001,1.0797872340425534,GME_b,-0.15000000000000036,0.3699999999999992,-0.20000000000000107
130,2020-10-30,11.64,11.64,10.36,10.47,11546900,4.830000000000001,0.8563829787234045,GME_b,-1.17,0.0,-1.2800000000000011
131,2020-11-02,10.82,11.09,10.5,10.75,5227000,5.11,0.9060283687943264,GME_b,-0.07000000000000028,0.2699999999999996,-0.3200000000000003
132,2020-11-03,10.75,11.86,10.63,11.57,7454500,5.930000000000001,1.0514184397163122,GME_b,0.8200000000000003,1.1099999999999994,-0.11999999999999922
133,2020-11-04,11.76,11.77,10.61,10.91,5807900,5.2700000000000005,0.9343971631205675,GME_b,-0.8499999999999996,0.009999999999999787,-1.1500000000000004
134,2020-11-05,11.27,11.84,11.06,11.45,4705200,5.81,1.0301418439716312,GME_b,0.17999999999999972,0.5700000000000003,-0.20999999999999908
135,2020-11-06,11.52,12.17,11.32,11.86,5518200,6.22,1.1028368794326242,GME_b,0.33999999999999986,0.6500000000000004,-0.1999999999999993
136,2020-11-09,12.76,12.93,11.25,11.49,6244900,5.8500000000000005,1.0372340425531916,GME_b,-1.2699999999999996,0.16999999999999993,-1.5099999999999998
137,2020-11-10,11.5,11.66,10.83,11.1,3826000,5.46,0.9680851063829787,GME_b,-0.40000000000000036,0.16000000000000014,-0.6699999999999999
138,2020-11-11,11.5,11.95,11.21,11.75,4882600,6.11,1.0833333333333335,GME_b,0.25,0.4499999999999993,-0.28999999999999915
139,2020-11-12,11.74,11.87,10.97,11.13,4353300,5.490000000000001,0.9734042553191492,GME_b,-0.6099999999999994,0.129999999999999,-0.7699999999999996
140,2020-11-13,11.36,11.55,11.0,11.01,3535900,5.37,0.9521276595744682,GME_b,-0.34999999999999964,0.19000000000000128,-0.35999999999999943
141,2020-11-16,11.16,12.66,10.72,12.06,9774800,6.420000000000001,1.1382978723404258,GME_b,0.9000000000000004,1.5,-0.4399999999999995
142,2020-11-17,11.65,11.92,11.23,11.63,6678200,5.990000000000001,1.0620567375886527,GME_b,-0.019999999999999574,0.2699999999999996,-0.41999999999999993
143,2020-11-18,11.8,12.04,11.56,11.57,3169200,5.930000000000001,1.0514184397163122,GME_b,-0.23000000000000043,0.23999999999999844,-0.2400000000000002
144,2020-11-19,11.6,12.79,11.45,12.46,11787600,6.820000000000001,1.2092198581560287,GME_b,0.8600000000000012,1.1899999999999995,-0.15000000000000036
145,2020-11-20,12.55,13.46,12.54,12.71,8395400,7.070000000000001,1.2535460992907803,GME_b,0.16000000000000014,0.9100000000000001,-0.010000000000001563
146,2020-11-23,12.9,14.12,12.67,13.9,9599100,8.260000000000002,1.4645390070921989,GME_b,1.0,1.2199999999999989,-0.23000000000000043
147,2020-11-24,14.23,14.26,13.3,13.67,7183200,8.030000000000001,1.4237588652482271,GME_b,-0.5600000000000005,0.02999999999999936,-0.9299999999999997
148,2020-11-25,13.6,15.25,13.42,14.75,8860100,9.11,1.6152482269503545,GME_b,1.1500000000000004,1.6500000000000004,-0.17999999999999972
149,2020-11-27,15.29,16.74,14.88,16.08,12504200,10.439999999999998,1.8510638297872337,GME_b,0.7899999999999991,1.4499999999999993,-0.40999999999999837
150,2020-11-30,18.17,19.42,16.559999,16.559999,31983500,10.919999,1.9361700354609932,GME_b,-1.6100010000000005,1.25,-1.6100010000000005
151,2020-12-01,17.110001,17.4,15.76,15.8,12653900,10.16,1.8014184397163122,GME_b,-1.3100009999999997,0.2899989999999981,-1.3500010000000007
152,2020-12-02,15.7,16.68,15.38,16.58,7883400,10.939999999999998,1.9397163120567373,GME_b,0.879999999999999,0.9800000000000004,-0.3199999999999985
153,2020-12-03,16.48,16.639999,15.87,16.120001,6295000,10.480000999999998,1.8581562056737586,GME_b,-0.35999900000000196,0.15999899999999911,-0.6100000000000012
154,2020-12-04,16.299999,17.290001,16.26,16.9,8972700,11.259999999999998,1.9964539007092197,GME_b,0.6000009999999989,0.9900020000000005,-0.03999899999999812
155,2020-12-07,17.0,17.5,16.219999,16.35,7386300,10.71,1.8989361702127663,GME_b,-0.6499999999999986,0.5,-0.7800009999999986
156,2020-12-08,16.370001,17.209999,15.93,16.940001,16120200,11.300000999999998,2.0035462765957446,GME_b,0.5700000000000003,0.8399980000000014,-0.44000099999999875
157,2020-12-09,13.92,14.73,13.23,13.66,24357900,8.02,1.4219858156028369,GME_b,-0.2599999999999998,0.8100000000000005,-0.6899999999999995
158,2020-12-10,13.12,14.41,13.05,14.12,7558900,8.48,1.5035460992907803,GME_b,1.0,1.290000000000001,-0.06999999999999851
159,2020-12-11,13.91,14.0,13.02,13.31,7496900,7.670000000000001,1.3599290780141846,GME_b,-0.5999999999999996,0.08999999999999986,-0.8900000000000006
160,2020-12-14,13.34,13.43,12.14,12.72,10007100,7.080000000000001,1.2553191489361704,GME_b,-0.6199999999999992,0.08999999999999986,-1.1999999999999993
161,2020-12-15,12.78,14.02,12.48,13.85,8189800,8.21,1.4556737588652484,GME_b,1.0700000000000003,1.2400000000000002,-0.29999999999999893
162,2020-12-16,13.96,14.31,13.58,13.85,5865100,8.21,1.4556737588652484,GME_b,-0.11000000000000121,0.34999999999999964,-0.3800000000000008
163,2020-12-17,13.96,14.98,13.59,14.83,8194900,9.190000000000001,1.6294326241134756,GME_b,0.8699999999999992,1.0199999999999996,-0.370000000000001
164,2020-12-18,15.78,16.299999,15.18,15.63,16618800,9.990000000000002,1.7712765957446812,GME_b,-0.14999999999999858,0.5199990000000003,-0.5999999999999996
165,2020-12-21,15.81,16.35,15.28,15.53,9876100,9.89,1.7535460992907803,GME_b,-0.28000000000000114,0.5400000000000009,-0.5300000000000011
166,2020-12-22,16.219999,20.040001,16.15,19.459999,30652700,13.819999,2.4503544326241133,GME_b,3.2399999999999984,3.820001999999999,-0.06999900000000281
167,2020-12-23,20.17,22.35,19.129999,20.57,25830300,14.93,2.647163120567376,GME_b,0.3999999999999986,2.1799999999999997,-1.0400010000000002
168,2020-12-24,21.01,21.48,19.950001,20.15,6262200,14.509999999999998,2.5726950354609928,GME_b,-0.860000000000003,0.46999999999999886,-1.0599990000000012
169,2020-12-28,21.309999,21.969999,20.35,20.99,8965900,15.349999999999998,2.721631205673759,GME_b,-0.3199990000000028,0.6600000000000001,-0.9599989999999998
170,2020-12-29,20.82,21.07,18.559999,19.379999,9241400,13.739999000000001,2.4361700354609934,GME_b,-1.4400009999999988,0.25,-2.260000999999999
171,2020-12-30,19.379999,20.0,18.85,19.26,5934400,13.620000000000001,2.414893617021277,GME_b,-0.11999899999999997,0.6200009999999985,-0.5299990000000001
172,2020-12-31,19.25,19.799999,18.799999,18.84,6922700,13.2,2.3404255319148937,GME_b,-0.41000000000000014,0.5499989999999997,-0.4500010000000003
173,2021-01-04,19.0,19.1,17.15,17.25,10022500,11.61,2.0585106382978724,GME_b,-1.75,0.10000000000000142,-1.8500000000000014
174,2021-01-05,17.35,18.08,17.23,17.370001,4961500,11.730000999999998,2.0797874113475174,GME_b,0.02000099999999705,0.7299999999999969,-0.120000000000001
175,2021-01-06,17.34,18.98,17.33,18.360001,6056200,12.720001,2.255319326241135,GME_b,1.0200010000000006,1.6400000000000006,-0.010000000000001563
