Date,Open,High,Low,Close,Adj Close,Volume
2021-06-07,24.139999,24.620001,23.580000,24.389999,24.389999,7793100
2021-06-08,23.170000,23.889999,21.540001,23.639999,23.639999,13667200
2021-06-09,23.959999,27.240000,23.410000,26.139999,26.139999,17945200
2021-06-10,26.549999,27.450001,25.680000,26.510000,26.510000,12889400
2021-06-11,26.600000,27.049999,25.830000,26.549999,26.549999,7224800
2021-06-14,29.000000,32.060001,28.440001,29.940001,29.940001,20040200
2021-06-15,30.840000,31.629999,28.950001,30.670000,30.670000,14980400
2021-06-16,29.680000,30.440001,28.940001,29.969999,29.969999,10244900
2021-06-17,29.840000,32.040001,29.840000,30.059999,30.059999,11472600
2021-06-18,29.719999,30.000000,28.280001,28.920000,28.920000,9797000
2021-06-21,27.200001,28.580000,27.010000,27.830000,27.830000,10225800
2021-06-22,25.530001,27.820000,24.500000,27.340000,27.340000,18428400
2021-06-23,28.360001,29.100000,27.420000,27.610001,27.610001,9348300
2021-06-24,28.120001,29.879999,27.750000,29.480000,29.480000,10040900
2021-06-25,28.549999,28.930000,27.660000,28.190001,28.190001,22895500
2021-06-28,29.240000,30.770000,28.790001,30.110001,30.110001,10762600
2021-06-29,31.900000,33.720001,31.299999,31.889999,31.889999,14213800
2021-06-30,31.120001,32.200001,30.040001,31.370001,31.370001,9633700
2021-07-01,31.370001,31.549999,30.200001,30.690001,30.690001,5881700
2021-07-02,30.900000,31.299999,30.160000,30.290001,30.290001,4748900
2021-07-06,30.830000,30.950001,29.030001,29.719999,29.719999,5946400
2021-07-07,30.049999,30.250000,28.450001,28.590000,28.590000,5634100
2021-07-08,27.030001,28.120001,26.600000,27.790001,27.790001,5225900
2021-07-09,28.260000,28.680000,27.520000,27.690001,27.690001,4204500
2021-07-12,27.809999,28.020000,26.200001,27.370001,27.370001,4555300
2021-07-13,26.830000,27.080000,25.860001,25.959999,25.959999,4209000
